candidate_key,candidate_label,genus,gbif_usage_key,gbif_raw_usage_key,gbif_accepted_usage_key,gbif_scientific_name,gbif_canonical_name,gbif_rank,gbif_status,gbif_match_type,gbif_confidence,gbif_genus,gbif_match_ok
cdref:216284,Orchesella orientalis,Orchesella,4539669,4539669,NA,"Orchesella orientalis J.Stach, 1960",Orchesella orientalis,SPECIES,ACCEPTED,EXACT,99,Orchesella,TRUE
cdref:216285,Orchesella quinquefasciata,Orchesella,4539682,4539682,NA,"Orchesella quinquefasciata (Bourlet, 1842)",Orchesella quinquefasciata,SPECIES,ACCEPTED,EXACT,99,Orchesella,TRUE
cdref:216286,Orchesella simplex,Orchesella,4539620,4539620,NA,"Orchesella simplex P.Cassagnau, 1964",Orchesella simplex,SPECIES,ACCEPTED,EXACT,99,Orchesella,TRUE
cdref:216287,Orchesella villosa,Orchesella,2120979,2120979,NA,"Orchesella villosa (C.von Linné, 1767)",Orchesella villosa,SPECIES,ACCEPTED,EXACT,97,Orchesella,TRUE
cdref:215833,Orogastrura dilatata,Orogastrura,2121717,2121717,NA,"Orogastrura dilatata (P.Cassagnau, 1959)",Orogastrura dilatata,SPECIES,ACCEPTED,EXACT,99,Orogastrura,TRUE
cdref:215834,Orogastrura emucronata,Orogastrura,2121715,2121715,NA,"Orogastrura emucronata Deharveng & Gers, 1979",Orogastrura emucronata,SPECIES,ACCEPTED,EXACT,99,Orogastrura,TRUE
cdref:215835,Orogastrura fusca,Orogastrura,11766655,2121719,11766655,"Orogastrura fusca C.Gers, 1980",Orogastrura fusca,SPECIES,SYNONYM,EXACT,97,Orogastrura,TRUE
cdref:215836,Orogastrura pallida,Orogastrura,2121714,2121714,NA,"Orogastrura pallida (P.Cassagnau, 1954)",Orogastrura pallida,SPECIES,ACCEPTED,EXACT,99,Orogastrura,TRUE
cdref:216145,Pachyotoma crassicauda,Pachyotoma,4539072,4539072,NA,"Pachyotoma crassicauda (Tullberg, 1871)",Pachyotoma crassicauda,SPECIES,ACCEPTED,EXACT,99,Pachyotoma,TRUE
cdref:216146,Pachyotoma recta,Pachyotoma,4539081,4539081,NA,"Pachyotoma recta (J.Stach, 1930)",Pachyotoma recta,SPECIES,ACCEPTED,EXACT,99,Pachyotoma,TRUE
cdref:216147,Pachyotoma topsenti,Pachyotoma,4539067,4539067,NA,"Pachyotoma topsenti (Denis, 1948)",Pachyotoma topsenti,SPECIES,ACCEPTED,EXACT,99,Pachyotoma,TRUE
cdref:216148,Paranurophorus simplex,Paranurophorus,4539065,4539065,NA,"Paranurophorus simplex Denis & J-R, 1929",Paranurophorus simplex,SPECIES,ACCEPTED,EXACT,99,Paranurophorus,TRUE
cdref:216000,Paratullbergia callipygos,Paratullbergia,4538516,4538516,NA,"Paratullbergia callipygos (Börner, 1902)",Paratullbergia callipygos,SPECIES,ACCEPTED,EXACT,99,Paratullbergia,TRUE
cdref:215837,Paraxenylla affiniformis,Paraxenylla,2121651,2121651,NA,"Paraxenylla affiniformis (J.Stach, 1930)",Paraxenylla affiniformis,SPECIES,ACCEPTED,EXACT,99,Paraxenylla,TRUE
cdref:216149,Parisotoma agrelli,Parisotoma,4538800,4538800,NA,"Parisotoma agrelli (Delamare Deboutteville, 1950) B",Parisotoma agrelli,SPECIES,ACCEPTED,EXACT,99,Parisotoma,TRUE
cdref:216150,Parisotoma notabilis,Parisotoma,2120418,2120418,NA,"Parisotoma notabilis (Schäffer, 1896)",Parisotoma notabilis,SPECIES,ACCEPTED,EXACT,99,Parisotoma,TRUE
cdref:28912,Podura aquatica,Podura,2122146,2122146,NA,"Podura aquatica C.Linnæus, 1758",Podura aquatica,SPECIES,ACCEPTED,EXACT,97,Podura,TRUE
cdref:216327,Pogonognathellus flavescens,Pogonognathellus,4538730,4538730,NA,"Pogonognathellus flavescens (Tullberg, 1871)",Pogonognathellus flavescens,SPECIES,ACCEPTED,EXACT,97,Pogonognathellus,TRUE
cdref:216328,Pogonognathellus longicornis,Pogonognathellus,4538732,4538732,NA,"Pogonognathellus longicornis (O.F.Müller, 1776)",Pogonognathellus longicornis,SPECIES,ACCEPTED,EXACT,99,Pogonognathellus,TRUE
cdref:215960,Pongeia asturianensis,Pongeia,4537548,4537548,NA,"Pongeia asturianensis Najt & Weiner, 2002",Pongeia asturianensis,SPECIES,ACCEPTED,EXACT,99,Pongeia,TRUE
cdref:215999,Pongeiella falca,Pongeiella,4538510,4538510,NA,"Pongeiella falca (Christiansen & Bellinger, 1980)",Pongeiella falca,SPECIES,ACCEPTED,EXACT,99,Pongeiella,TRUE
cdref:216151,Proctostephanus cidi,Proctostephanus,2120033,2120033,NA,"Proctostephanus cidi Selga, 1958",Proctostephanus cidi,SPECIES,ACCEPTED,EXACT,99,Proctostephanus,TRUE
cdref:216152,Proctostephanus provincialis,Proctostephanus,2120035,2120035,NA,"Proctostephanus provincialis Poinsot & Dallai, 1970",Proctostephanus provincialis,SPECIES,ACCEPTED,EXACT,99,Proctostephanus,TRUE
cdref:216153,Proctostephanus stuckeni,Proctostephanus,2120037,2120037,NA,"Proctostephanus stuckeni C.Börner, 1902",Proctostephanus stuckeni,SPECIES,ACCEPTED,EXACT,97,Proctostephanus,TRUE
cdref:216154,Proisotoma minima,Proisotoma,2120321,2120321,NA,"Proisotoma minima (K.Absolon, 1901)",Proisotoma minima,SPECIES,ACCEPTED,EXACT,99,Proisotoma,TRUE
cdref:216155,Proisotoma minuta,Proisotoma,2120313,2120313,NA,"Proisotoma minuta (Tullberg, 1871)",Proisotoma minuta,SPECIES,ACCEPTED,EXACT,99,Proisotoma,TRUE
cdref:216156,Proisotoma subminuta,Proisotoma,4539117,4539117,NA,"Proisotoma subminuta Denis & J-R, 1931",Proisotoma subminuta,SPECIES,ACCEPTED,EXACT,99,Proisotoma,TRUE
name_fallback:Proisotomodes debilis,Proisotomodes debilis,Proisotomodes,10438049,10438049,NA,"Proisotomodes debilis (P.Cassagnau, 1959)",Proisotomodes debilis,SPECIES,ACCEPTED,EXACT,99,Proisotomodes,TRUE
cdref:215959,Protachorutes pyrenaeus,Protachorutes,4537625,4537625,NA,"Protachorutes pyrenaeus P.Cassagnau, 1955",Protachorutes pyrenaeus,SPECIES,ACCEPTED,EXACT,99,Protachorutes,TRUE
cdref:215875,Protanura pseudomuscorum,Protanura,4537484,4537484,NA,"Protanura pseudomuscorum (Börner, 1903)",Protanura pseudomuscorum,SPECIES,ACCEPTED,EXACT,97,Protanura,TRUE
cdref:216055,Protaphorura armata,Protaphorura,2120510,2120510,NA,"Protaphorura armata (Tullberg, 1869)",Protaphorura armata,SPECIES,ACCEPTED,EXACT,99,Protaphorura,TRUE
cdref:216056,Protaphorura austriaca,Protaphorura,4537846,4537971,4537846,"Protaphorura austriaca (Butschek, 1948)",Protaphorura austriaca,SPECIES,SYNONYM,EXACT,98,Protaphorura,TRUE
cdref:216057,Protaphorura campata,Protaphorura,4537859,4537859,NA,"Protaphorura campata (Gisin, 1952)",Protaphorura campata,SPECIES,ACCEPTED,EXACT,99,Protaphorura,TRUE
cdref:216058,Protaphorura fimata,Protaphorura,4537964,4537964,NA,"Protaphorura fimata (Gisin, 1952)",Protaphorura fimata,SPECIES,ACCEPTED,EXACT,99,Protaphorura,TRUE
cdref:216059,Protaphorura prolata,Protaphorura,4537846,4537952,4537846,"Protaphorura prolata (Gisin, 1956)",Protaphorura prolata,SPECIES,SYNONYM,EXACT,98,Protaphorura,TRUE
cdref:215957,Pseudachorudina angelieri,Pseudachorudina,4537632,4537632,NA,"Pseudachorudina angelieri P.Cassagnau, 1959",Pseudachorudina angelieri,SPECIES,ACCEPTED,EXACT,99,Pseudachorudina,TRUE
cdref:215958,Pseudachorudina meridionalis,Pseudachorudina,4537626,4537626,NA,"Pseudachorudina meridionalis (Bonet, 1929)",Pseudachorudina meridionalis,SPECIES,ACCEPTED,EXACT,99,Pseudachorudina,TRUE
cdref:215956,Pseudachorutella asigillata,Pseudachorutella,4537544,4537544,NA,"Pseudachorutella asigillata (C.Börner, 1901)",Pseudachorutella asigillata,SPECIES,ACCEPTED,EXACT,99,Pseudachorutella,TRUE
cdref:215949,Pseudachorutes boerneri,Pseudachorutes,4537595,4537595,NA,"Pseudachorutes boerneri Schött, 1902",Pseudachorutes boerneri,SPECIES,ACCEPTED,EXACT,97,Pseudachorutes,TRUE
cdref:215950,Pseudachorutes corticicolus,Pseudachorutes,2122129,2122129,NA,"Pseudachorutes corticicolus (Schäffer, 1896)",Pseudachorutes corticicolus,SPECIES,ACCEPTED,EXACT,97,Pseudachorutes,TRUE
cdref:215951,Pseudachorutes geronensis,Pseudachorutes,4537607,4537607,NA,"Pseudachorutes geronensis (Massoud, 1963)",Pseudachorutes geronensis,SPECIES,ACCEPTED,EXACT,99,Pseudachorutes,TRUE
cdref:215952,Pseudachorutes palmiensis,Pseudachorutes,4537575,4537575,NA,"Pseudachorutes palmiensis Börner, 1903",Pseudachorutes palmiensis,SPECIES,ACCEPTED,EXACT,99,Pseudachorutes,TRUE
cdref:215953,Pseudachorutes parvulus,Pseudachorutes,4537590,4537590,NA,"Pseudachorutes parvulus C.Börner, 1901",Pseudachorutes parvulus,SPECIES,ACCEPTED,EXACT,97,Pseudachorutes,TRUE
cdref:215954,Pseudachorutes subcrassus,Pseudachorutes,2122120,2122120,NA,"Pseudachorutes subcrassus Tullberg, 1871",Pseudachorutes subcrassus,SPECIES,ACCEPTED,EXACT,99,Pseudachorutes,TRUE
cdref:215955,Pseudachorutes tavignani,Pseudachorutes,4537594,4537594,NA,"Pseudachorutes tavignani Poinsot-Balaguer, 1978",Pseudachorutes tavignani,SPECIES,ACCEPTED,EXACT,99,Pseudachorutes,TRUE
cdref:255301,Pseudanurophorus binoculatus,Pseudanurophorus,2120055,2120055,NA,"Pseudanurophorus binoculatus (Kseneman, 1934)",Pseudanurophorus binoculatus,SPECIES,ACCEPTED,EXACT,99,Pseudanurophorus,TRUE
cdref:216158,Pseudanurophorus boerneri,Pseudanurophorus,2120059,2120059,NA,"Pseudanurophorus boerneri Stach, 1922",Pseudanurophorus boerneri,SPECIES,ACCEPTED,EXACT,99,Pseudanurophorus,TRUE
cdref:216159,Pseudanurophorus isotoma,Pseudanurophorus,2120057,2120057,NA,"Pseudanurophorus isotoma (Börner, 1903)",Pseudanurophorus isotoma,SPECIES,ACCEPTED,EXACT,99,Pseudanurophorus,TRUE
cdref:432572,Pseudisotoma microchaeta,Pseudisotoma,8402795,8402795,NA,"Pseudisotoma microchaeta P.Cassagnau, 1959",Pseudisotoma microchaeta,SPECIES,ACCEPTED,EXACT,99,Pseudisotoma,TRUE
cdref:216160,Pseudisotoma monochaeta,Pseudisotoma,4538794,4538794,NA,"Pseudisotoma monochaeta (Kos, 1942)",Pseudisotoma monochaeta,SPECIES,ACCEPTED,EXACT,97,Pseudisotoma,TRUE
cdref:216161,Pseudisotoma sensibilis,Pseudisotoma,4538787,4538787,NA,"Pseudisotoma sensibilis (T.Tullberg, 1877)",Pseudisotoma sensibilis,SPECIES,ACCEPTED,EXACT,99,Pseudisotoma,TRUE
cdref:216206,Pseudosinella alba,Pseudosinella,2120938,2120938,NA,"Pseudosinella alba (A.S.Packard, 1873)",Pseudosinella alba,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216207,Pseudosinella anderseni,Pseudosinella,4539458,4539458,NA,"Pseudosinella anderseni Gisin, 1967",Pseudosinella anderseni,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216208,Pseudosinella aspinata,Pseudosinella,4539359,4539359,NA,"Pseudosinella aspinata P.Cassagnau, 1955",Pseudosinella aspinata,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216209,Pseudosinella astronomica,Pseudosinella,4539318,4539318,NA,"Pseudosinella astronomica H.Gisin & M.M.da Gama, 1970",Pseudosinella astronomica,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216210,Pseudosinella balazuci,Pseudosinella,4539441,4539441,NA,"Pseudosinella balazuci H.Gisin & M.M.da Gama, 1969",Pseudosinella balazuci,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:443350,Pseudosinella beruetei,Pseudosinella,7507150,7507150,NA,"Pseudosinella beruetei R.Jordana & E.Baquero, 2005",Pseudosinella beruetei,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216211,Pseudosinella bessoni,Pseudosinella,4539406,4539406,NA,"Pseudosinella bessoni Deharveng, 1988",Pseudosinella bessoni,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216212,Pseudosinella bidenticulata,Pseudosinella,4539385,4539385,NA,"Pseudosinella bidenticulata Barra, 1967",Pseudosinella bidenticulata,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216214,Pseudosinella cabidochei,Pseudosinella,4539494,4539494,NA,"Pseudosinella cabidochei Deharveng & Gouze, 1986",Pseudosinella cabidochei,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216215,Pseudosinella caladairensis,Pseudosinella,4539478,4539478,NA,"Pseudosinella caladairensis H.Gisin & M.M.da Gama, 1970",Pseudosinella caladairensis,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216216,Pseudosinella carthusiana,Pseudosinella,4539452,4539452,NA,"Pseudosinella carthusiana Gisin, 1963",Pseudosinella carthusiana,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216217,Pseudosinella cassagnaui,Pseudosinella,4539437,4539437,NA,"Pseudosinella cassagnaui H.Gisin & M.M.da Gama, 1970",Pseudosinella cassagnaui,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216218,Pseudosinella cavernarum,Pseudosinella,2120928,2120928,NA,"Pseudosinella cavernarum (Moniez, 1893)",Pseudosinella cavernarum,SPECIES,ACCEPTED,EXACT,97,Pseudosinella,TRUE
cdref:216219,Pseudosinella chauvini,Pseudosinella,4539350,4539350,NA,"Pseudosinella chauvini N.Stomp & A.Gouze, 1984",Pseudosinella chauvini,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216220,Pseudosinella curtii,Pseudosinella,4539434,4539434,NA,"Pseudosinella curtii Gouze & Deharveng, 1987",Pseudosinella curtii,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216221,Pseudosinella decipiens,Pseudosinella,4539364,4539364,NA,"Pseudosinella decipiens Denis & J-R, 1924",Pseudosinella decipiens,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216222,Pseudosinella delhezi,Pseudosinella,4539326,4539326,NA,"Pseudosinella delhezi N.Stomp, 1971",Pseudosinella delhezi,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216223,Pseudosinella denisi,Pseudosinella,4539519,4539519,NA,"Pseudosinella denisi Gisin, 1954",Pseudosinella denisi,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216224,Pseudosinella dobati,Pseudosinella,4539489,4539489,NA,"Pseudosinella dobati H.Gisin, 1965",Pseudosinella dobati,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216225,Pseudosinella dodecophthalma,Pseudosinella,4539472,4539472,NA,"Pseudosinella dodecophthalma H.Gisin & M.M.da Gama, 1969",Pseudosinella dodecophthalma,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216226,Pseudosinella dodecopsis,Pseudosinella,4539427,4539427,NA,"Pseudosinella dodecopsis H.Gisin & M.M.da Gama, 1969",Pseudosinella dodecopsis,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216227,Pseudosinella duodecimocellata,Pseudosinella,4539412,4539412,NA,"Pseudosinella duodecimocellata Handschin, 1928",Pseudosinella duodecimocellata,SPECIES,ACCEPTED,EXACT,97,Pseudosinella,TRUE
cdref:216228,Pseudosinella duodecimoculata,Pseudosinella,4539393,4539393,NA,"Pseudosinella duodecimoculata F.Bonet, 1931",Pseudosinella duodecimoculata,SPECIES,ACCEPTED,EXACT,97,Pseudosinella,TRUE
cdref:216229,Pseudosinella duodecimpunctata,Pseudosinella,4539378,4539378,NA,"Pseudosinella duodecimpunctata Denis & J-R, 1931",Pseudosinella duodecimpunctata,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216230,Pseudosinella efficiens,Pseudosinella,4539341,4539341,NA,"Pseudosinella efficiens H.Gisin & M.M.da Gama, 1969",Pseudosinella efficiens,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216231,Pseudosinella fallax,Pseudosinella,4539502,4539502,NA,"Pseudosinella fallax (Börner, 1903)",Pseudosinella fallax,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216232,Pseudosinella gineti,Pseudosinella,4539410,4539410,NA,"Pseudosinella gineti P.Cassagnau, 1955",Pseudosinella gineti,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216233,Pseudosinella halophila,Pseudosinella,4309149,4309149,NA,"Pseudosinella halophila Bagnall, 1939",Pseudosinella halophila,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216234,Pseudosinella hauseri,Pseudosinella,4539337,4539337,NA,"Pseudosinella hauseri M.M.da Gama, 1973",Pseudosinella hauseri,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216235,Pseudosinella illiciens,Pseudosinella,4539407,4539407,NA,"Pseudosinella illiciens Gisin, 1967",Pseudosinella illiciens,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216236,Pseudosinella immaculata,Pseudosinella,2120946,2120946,NA,"Pseudosinella immaculata (Lie-Pettersen, 1896)",Pseudosinella immaculata,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216237,Pseudosinella imparipunctata,Pseudosinella,4539372,4539372,NA,"Pseudosinella imparipunctata Gisin, 1953",Pseudosinella imparipunctata,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216238,Pseudosinella impediens,Pseudosinella,4539357,4539357,NA,"Pseudosinella impediens H.Gisin & M.M.da Gama, 1969",Pseudosinella impediens,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216239,Pseudosinella kersmaekersi,Pseudosinella,4539419,4539419,NA,"Pseudosinella kersmaekersi Stomp, 1974",Pseudosinella kersmaekersi,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216240,Pseudosinella leclerci,Pseudosinella,4539523,4539523,NA,"Pseudosinella leclerci Stomp, Thibaud & Massoud, 1982",Pseudosinella leclerci,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216241,Pseudosinella lunaris,Pseudosinella,4539476,4539476,NA,"Pseudosinella lunaris H.Gisin & M.M.da Gama, 1970",Pseudosinella lunaris,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216242,Pseudosinella mauli,Pseudosinella,4539435,4539435,NA,"Pseudosinella mauli N.Stomp, 1972",Pseudosinella mauli,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216243,Pseudosinella melatensis,Pseudosinella,4539416,4539416,NA,"Pseudosinella melatensis H.Gisin & M.M.da Gama, 1969",Pseudosinella melatensis,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216244,Pseudosinella mucronata,Pseudosinella,4539343,4539343,NA,"Pseudosinella mucronata Gouze & Deharveng, 1987",Pseudosinella mucronata,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216245,Pseudosinella octophthalma,Pseudosinella,4539473,4539473,NA,"Pseudosinella octophthalma H.Gisin & M.M.da Gama, 1970",Pseudosinella octophthalma,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216246,Pseudosinella octopunctata,Pseudosinella,2120936,2120936,NA,"Pseudosinella octopunctata C.Börner, 1901",Pseudosinella octopunctata,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216247,Pseudosinella oxybarensis,Pseudosinella,4539430,4539430,NA,"Pseudosinella oxybarensis H.Gisin & M.M.da Gama, 1969",Pseudosinella oxybarensis,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216248,Pseudosinella petterseni,Pseudosinella,2120955,2120955,NA,"Pseudosinella petterseni C.Börner, 1901",Pseudosinella petterseni,SPECIES,ACCEPTED,EXACT,98,Pseudosinella,TRUE
cdref:216249,Pseudosinella pongei,Pseudosinella,4539488,4539488,NA,"Pseudosinella pongei da Gama, 1979",Pseudosinella pongei,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216250,Pseudosinella sexoculata,Pseudosinella,2120948,2120948,NA,"Pseudosinella sexoculata Schött, 1902",Pseudosinella sexoculata,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216251,Pseudosinella sollaudi,Pseudosinella,4539423,4539423,NA,"Pseudosinella sollaudi Denis & J-R, 1924",Pseudosinella sollaudi,SPECIES,ACCEPTED,EXACT,97,Pseudosinella,TRUE
cdref:216252,Pseudosinella stompi,Pseudosinella,4539388,4539388,NA,"Pseudosinella stompi H.Gisin & M.M.da Gama, 1970",Pseudosinella stompi,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216253,Pseudosinella subdobati,Pseudosinella,4539512,4539512,NA,"Pseudosinella subdobati H.Gisin & M.M.da Gama, 1970",Pseudosinella subdobati,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216254,Pseudosinella subduodecima,Pseudosinella,4539496,4539496,NA,"Pseudosinella subduodecima H.Gisin & M.M.da Gama, 1970",Pseudosinella subduodecima,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216255,Pseudosinella subefficiens,Pseudosinella,4539480,4539480,NA,"Pseudosinella subefficiens H.Gisin & M.M.da Gama, 1970",Pseudosinella subefficiens,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216256,Pseudosinella subinflata,Pseudosinella,4539454,4539454,NA,"Pseudosinella subinflata H.Gisin & M.M.da Gama, 1969",Pseudosinella subinflata,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216257,Pseudosinella suboculata,Pseudosinella,4539440,4539440,NA,"Pseudosinella suboculata F.Bonet, 1931",Pseudosinella suboculata,SPECIES,ACCEPTED,EXACT,97,Pseudosinella,TRUE
cdref:216258,Pseudosinella subvirei,Pseudosinella,4539384,4539384,NA,"Pseudosinella subvirei F.Bonet, 1931",Pseudosinella subvirei,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216259,Pseudosinella superduodecima,Pseudosinella,4539370,4539370,NA,"Pseudosinella superduodecima H.Gisin & M.M.da Gama, 1970",Pseudosinella superduodecima,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216260,Pseudosinella tarraconensis,Pseudosinella,4539330,4539330,NA,"Pseudosinella tarraconensis Bonet, 1929",Pseudosinella tarraconensis,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216261,Pseudosinella terricola,Pseudosinella,4539477,4539477,NA,"Pseudosinella terricola Gisin, 1967",Pseudosinella terricola,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216262,Pseudosinella theodoridesi,Pseudosinella,4539464,4539464,NA,"Pseudosinella theodoridesi H.Gisin & M.M.da Gama, 1969",Pseudosinella theodoridesi,SPECIES,ACCEPTED,EXACT,97,Pseudosinella,TRUE
cdref:216263,Pseudosinella truncata,Pseudosinella,4539417,4539417,NA,"Pseudosinella truncata P.Cassagnau, 1955",Pseudosinella truncata,SPECIES,ACCEPTED,EXACT,97,Pseudosinella,TRUE
cdref:216264,Pseudosinella tyrrhena,Pseudosinella,4539400,4539400,NA,"Pseudosinella tyrrhena da Gama & Dallai, 1978",Pseudosinella tyrrhena,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:28916,Pseudosinella vandeli,Pseudosinella,4539344,4539344,NA,"Pseudosinella vandeli (Denis & J-R, 1923)",Pseudosinella vandeli,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216265,Pseudosinella vertamicoriensis,Pseudosinella,4539474,4539474,NA,"Pseudosinella vertamicoriensis Gisin, 1963",Pseudosinella vertamicoriensis,SPECIES,ACCEPTED,EXACT,99,Pseudosinella,TRUE
cdref:216266,Pseudosinella virei,Pseudosinella,4539461,4539461,NA,"Pseudosinella virei K.Absolon, 1901",Pseudosinella virei,SPECIES,ACCEPTED,EXACT,97,Pseudosinella,TRUE
cdref:216267,Pseudosinella wahlgreni,Pseudosinella,4539431,4539431,NA,"Pseudosinella wahlgreni (Börner, 1907)",Pseudosinella wahlgreni,SPECIES,ACCEPTED,EXACT,97,Pseudosinella,TRUE
cdref:215979,Pseudostachia populosa,Pseudostachia,7505053,4538346,7505053,"Pseudostachia populosa (Selga, 1963)",Pseudostachia populosa,SPECIES,SYNONYM,EXACT,98,Stachia,FALSE
cdref:216391,Ptenothrix atra,Ptenothrix,4536971,4536971,NA,"Ptenothrix atra (C.Linnæus, 1758)",Ptenothrix atra,SPECIES,ACCEPTED,EXACT,97,Ptenothrix,TRUE
cdref:215947,Rusekella peyrei,Rusekella,4537549,4537549,NA,"Rusekella peyrei (P.Cassagnau, 1955)",Rusekella peyrei,SPECIES,ACCEPTED,EXACT,99,Rusekella,TRUE
cdref:215948,Rusekella similis,Rusekella,4537555,4537555,NA,"Rusekella similis Deharveng, 1982",Rusekella similis,SPECIES,ACCEPTED,EXACT,99,Rusekella,TRUE
cdref:215998,Scaphaphorura arenaria,Scaphaphorura,4538419,4538419,NA,"Scaphaphorura arenaria (Petersen, 1965)",Scaphaphorura arenaria,SPECIES,ACCEPTED,EXACT,99,Scaphaphorura,TRUE
cdref:215838,Schaefferia ariegica,Schaefferia,5167095,5167095,NA,"Schaefferia ariegica P.Cassagnau, 1959",Schaefferia ariegica,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215839,Schaefferia bidentata,Schaefferia,5167087,5167087,NA,"Schaefferia bidentata (P.Cassagnau, 1954)",Schaefferia bidentata,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215840,Schaefferia canigouensis,Schaefferia,5167107,5167107,NA,"Schaefferia canigouensis Deharveng & Thibaud, 1980",Schaefferia canigouensis,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:432568,Schaefferia cassagnaui,Schaefferia,5167098,5167098,NA,"Schaefferia cassagnaui Salmon, 1964",Schaefferia cassagnaui,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215841,Schaefferia coeca,Schaefferia,5167089,5167089,NA,"Schaefferia coeca P.Cassagnau, 1959",Schaefferia coeca,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215842,Schaefferia decemoculata,Schaefferia,5167109,5167109,NA,"Schaefferia decemoculata (Stach, 1939)",Schaefferia decemoculata,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215843,Schaefferia duodecimoculata,Schaefferia,5167096,5167096,NA,"Schaefferia duodecimoculata (Steiner, 1955)",Schaefferia duodecimoculata,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215844,Schaefferia elegans,Schaefferia,7750895,7750895,NA,"Schaefferia elegans (R.Jordana & J.I.Arbea, 1997)",Schaefferia elegans,SPECIES,ACCEPTED,EXACT,98,Schaefferia,TRUE
