m1,m2,value,component,site_id
4,5,0.2857142857142857,nestedness,RMQS_25_FONDETTES_946
1,6,0.05555555555555556,nestedness,RMQS_25_FONDETTES_946
2,6,0.05555555555555556,nestedness,RMQS_25_FONDETTES_946
3,6,0,nestedness,RMQS_25_FONDETTES_946
4,6,0,nestedness,RMQS_25_FONDETTES_946
5,6,0.16666666666666666,nestedness,RMQS_25_FONDETTES_946
1,2,0,total,RMQS_25_FONDETTES_946
1,3,0.125,total,RMQS_25_FONDETTES_946
2,3,0.125,total,RMQS_25_FONDETTES_946
1,4,0.125,total,RMQS_25_FONDETTES_946
2,4,0.125,total,RMQS_25_FONDETTES_946
3,4,0,total,RMQS_25_FONDETTES_946
1,5,0.375,total,RMQS_25_FONDETTES_946
2,5,0.375,total,RMQS_25_FONDETTES_946
3,5,0.2857142857142857,total,RMQS_25_FONDETTES_946
4,5,0.2857142857142857,total,RMQS_25_FONDETTES_946
1,6,0.5,total,RMQS_25_FONDETTES_946
2,6,0.5,total,RMQS_25_FONDETTES_946
3,6,0.4444444444444444,total,RMQS_25_FONDETTES_946
4,6,0.4444444444444444,total,RMQS_25_FONDETTES_946
5,6,0.5,total,RMQS_25_FONDETTES_946
1,2,0,turnover,RMQS_25_GAREIN_1911
1,3,0,turnover,RMQS_25_GAREIN_1911
2,3,0,turnover,RMQS_25_GAREIN_1911
1,4,0,turnover,RMQS_25_GAREIN_1911
2,4,0,turnover,RMQS_25_GAREIN_1911
3,4,0,turnover,RMQS_25_GAREIN_1911
1,5,0,turnover,RMQS_25_GAREIN_1911
2,5,0,turnover,RMQS_25_GAREIN_1911
3,5,0,turnover,RMQS_25_GAREIN_1911
4,5,0,turnover,RMQS_25_GAREIN_1911
1,2,0,nestedness,RMQS_25_GAREIN_1911
1,3,0,nestedness,RMQS_25_GAREIN_1911
2,3,0,nestedness,RMQS_25_GAREIN_1911
1,4,0.16666666666666666,nestedness,RMQS_25_GAREIN_1911
2,4,0.16666666666666666,nestedness,RMQS_25_GAREIN_1911
3,4,0.16666666666666666,nestedness,RMQS_25_GAREIN_1911
1,5,0.3333333333333333,nestedness,RMQS_25_GAREIN_1911
2,5,0.3333333333333333,nestedness,RMQS_25_GAREIN_1911
3,5,0.3333333333333333,nestedness,RMQS_25_GAREIN_1911
4,5,0.2,nestedness,RMQS_25_GAREIN_1911
1,2,0,total,RMQS_25_GAREIN_1911
1,3,0,total,RMQS_25_GAREIN_1911
2,3,0,total,RMQS_25_GAREIN_1911
1,4,0.16666666666666666,total,RMQS_25_GAREIN_1911
2,4,0.16666666666666666,total,RMQS_25_GAREIN_1911
3,4,0.16666666666666666,total,RMQS_25_GAREIN_1911
1,5,0.3333333333333333,total,RMQS_25_GAREIN_1911
2,5,0.3333333333333333,total,RMQS_25_GAREIN_1911
3,5,0.3333333333333333,total,RMQS_25_GAREIN_1911
4,5,0.2,total,RMQS_25_GAREIN_1911
1,2,0,turnover,RMQS_25_GAS_509
1,3,0,turnover,RMQS_25_GAS_509
2,3,0,turnover,RMQS_25_GAS_509
1,4,0,turnover,RMQS_25_GAS_509
2,4,0,turnover,RMQS_25_GAS_509
3,4,0,turnover,RMQS_25_GAS_509
1,5,0,turnover,RMQS_25_GAS_509
2,5,0,turnover,RMQS_25_GAS_509
3,5,0,turnover,RMQS_25_GAS_509
4,5,0,turnover,RMQS_25_GAS_509
1,6,0.13333333333333333,turnover,RMQS_25_GAS_509
2,6,0.14285714285714285,turnover,RMQS_25_GAS_509
3,6,0.15384615384615385,turnover,RMQS_25_GAS_509
4,6,0.16666666666666666,turnover,RMQS_25_GAS_509
5,6,0,turnover,RMQS_25_GAS_509
1,2,0.07142857142857142,nestedness,RMQS_25_GAS_509
1,3,0.14285714285714285,nestedness,RMQS_25_GAS_509
2,3,0.07692307692307693,nestedness,RMQS_25_GAS_509
1,4,0.21428571428571427,nestedness,RMQS_25_GAS_509
2,4,0.15384615384615385,nestedness,RMQS_25_GAS_509
3,4,0.08333333333333333,nestedness,RMQS_25_GAS_509
1,5,0.35714285714285715,nestedness,RMQS_25_GAS_509
2,5,0.3076923076923077,nestedness,RMQS_25_GAS_509
3,5,0.25,nestedness,RMQS_25_GAS_509
4,5,0.18181818181818182,nestedness,RMQS_25_GAS_509
1,6,0,nestedness,RMQS_25_GAS_509
2,6,0.05714285714285714,nestedness,RMQS_25_GAS_509
3,6,0.11282051282051282,nestedness,RMQS_25_GAS_509
4,6,0.16666666666666669,nestedness,RMQS_25_GAS_509
5,6,0.35714285714285715,nestedness,RMQS_25_GAS_509
1,2,0.07142857142857142,total,RMQS_25_GAS_509
1,3,0.14285714285714285,total,RMQS_25_GAS_509
2,3,0.07692307692307693,total,RMQS_25_GAS_509
1,4,0.21428571428571427,total,RMQS_25_GAS_509
2,4,0.15384615384615385,total,RMQS_25_GAS_509
3,4,0.08333333333333333,total,RMQS_25_GAS_509
1,5,0.35714285714285715,total,RMQS_25_GAS_509
2,5,0.3076923076923077,total,RMQS_25_GAS_509
3,5,0.25,total,RMQS_25_GAS_509
4,5,0.18181818181818182,total,RMQS_25_GAS_509
1,6,0.13333333333333333,total,RMQS_25_GAS_509
2,6,0.2,total,RMQS_25_GAS_509
3,6,0.26666666666666666,total,RMQS_25_GAS_509
4,6,0.3333333333333333,total,RMQS_25_GAS_509
5,6,0.35714285714285715,total,RMQS_25_GAS_509
1,2,0,turnover,RMQS_25_GEDRE_2269
1,3,0,turnover,RMQS_25_GEDRE_2269
2,3,0,turnover,RMQS_25_GEDRE_2269
1,4,0,turnover,RMQS_25_GEDRE_2269
2,4,0,turnover,RMQS_25_GEDRE_2269
3,4,0,turnover,RMQS_25_GEDRE_2269
1,5,0,turnover,RMQS_25_GEDRE_2269
2,5,0,turnover,RMQS_25_GEDRE_2269
3,5,0,turnover,RMQS_25_GEDRE_2269
4,5,0,turnover,RMQS_25_GEDRE_2269
1,6,0.7142857142857143,turnover,RMQS_25_GEDRE_2269
2,6,0.7142857142857143,turnover,RMQS_25_GEDRE_2269
3,6,0.7142857142857143,turnover,RMQS_25_GEDRE_2269
4,6,0.5714285714285714,turnover,RMQS_25_GEDRE_2269
5,6,0.6666666666666666,turnover,RMQS_25_GEDRE_2269
1,2,0,nestedness,RMQS_25_GEDRE_2269
1,3,0,nestedness,RMQS_25_GEDRE_2269
2,3,0,nestedness,RMQS_25_GEDRE_2269
1,4,0.4444444444444444,nestedness,RMQS_25_GEDRE_2269
2,4,0.4444444444444444,nestedness,RMQS_25_GEDRE_2269
3,4,0.4444444444444444,nestedness,RMQS_25_GEDRE_2269
1,5,0.7777777777777778,nestedness,RMQS_25_GEDRE_2269
2,5,0.7777777777777778,nestedness,RMQS_25_GEDRE_2269
3,5,0.7777777777777778,nestedness,RMQS_25_GEDRE_2269
4,5,0.6,nestedness,RMQS_25_GEDRE_2269
1,6,0.019047619047619046,nestedness,RMQS_25_GEDRE_2269
2,6,0.019047619047619046,nestedness,RMQS_25_GEDRE_2269
3,6,0.019047619047619046,nestedness,RMQS_25_GEDRE_2269
4,6,0.17857142857142858,nestedness,RMQS_25_GEDRE_2269
5,6,0.24242424242424243,nestedness,RMQS_25_GEDRE_2269
1,2,0,total,RMQS_25_GEDRE_2269
1,3,0,total,RMQS_25_GEDRE_2269
2,3,0,total,RMQS_25_GEDRE_2269
1,4,0.4444444444444444,total,RMQS_25_GEDRE_2269
2,4,0.4444444444444444,total,RMQS_25_GEDRE_2269
3,4,0.4444444444444444,total,RMQS_25_GEDRE_2269
1,5,0.7777777777777778,total,RMQS_25_GEDRE_2269
2,5,0.7777777777777778,total,RMQS_25_GEDRE_2269
3,5,0.7777777777777778,total,RMQS_25_GEDRE_2269
4,5,0.6,total,RMQS_25_GEDRE_2269
1,6,0.7333333333333333,total,RMQS_25_GEDRE_2269
2,6,0.7333333333333333,total,RMQS_25_GEDRE_2269
3,6,0.7333333333333333,total,RMQS_25_GEDRE_2269
4,6,0.75,total,RMQS_25_GEDRE_2269
5,6,0.9090909090909091,total,RMQS_25_GEDRE_2269
1,2,0,turnover,RMQS_25_HORPS_557
1,3,0,turnover,RMQS_25_HORPS_557
2,3,0,turnover,RMQS_25_HORPS_557
1,4,0,turnover,RMQS_25_HORPS_557
2,4,0,turnover,RMQS_25_HORPS_557
3,4,0,turnover,RMQS_25_HORPS_557
1,5,0,turnover,RMQS_25_HORPS_557
2,5,0,turnover,RMQS_25_HORPS_557
3,5,0,turnover,RMQS_25_HORPS_557
4,5,0,turnover,RMQS_25_HORPS_557
1,6,0.2222222222222222,turnover,RMQS_25_HORPS_557
2,6,0.3157894736842105,turnover,RMQS_25_HORPS_557
3,6,0.4,turnover,RMQS_25_HORPS_557
4,6,0.42105263157894735,turnover,RMQS_25_HORPS_557
5,6,0.2857142857142857,turnover,RMQS_25_HORPS_557
1,2,0.09090909090909091,nestedness,RMQS_25_HORPS_557
1,3,0.18181818181818182,nestedness,RMQS_25_HORPS_557
2,3,0.1,nestedness,RMQS_25_HORPS_557
1,4,0.3181818181818182,nestedness,RMQS_25_HORPS_557
2,4,0.25,nestedness,RMQS_25_HORPS_557
3,4,0.16666666666666666,nestedness,RMQS_25_HORPS_557
1,5,0.45454545454545453,nestedness,RMQS_25_HORPS_557
2,5,0.4,nestedness,RMQS_25_HORPS_557
3,5,0.3333333333333333,nestedness,RMQS_25_HORPS_557
4,5,0.2,nestedness,RMQS_25_HORPS_557
1,6,0.19444444444444445,nestedness,RMQS_25_HORPS_557
2,6,0.11899313501144165,nestedness,RMQS_25_HORPS_557
3,6,0.05454545454545454,nestedness,RMQS_25_HORPS_557
4,6,0.028947368421052635,nestedness,RMQS_25_HORPS_557
5,6,0.15873015873015872,nestedness,RMQS_25_HORPS_557
1,2,0.09090909090909091,total,RMQS_25_HORPS_557
1,3,0.18181818181818182,total,RMQS_25_HORPS_557
2,3,0.1,total,RMQS_25_HORPS_557
1,4,0.3181818181818182,total,RMQS_25_HORPS_557
2,4,0.25,total,RMQS_25_HORPS_557
3,4,0.16666666666666666,total,RMQS_25_HORPS_557
1,5,0.45454545454545453,total,RMQS_25_HORPS_557
2,5,0.4,total,RMQS_25_HORPS_557
3,5,0.3333333333333333,total,RMQS_25_HORPS_557
4,5,0.2,total,RMQS_25_HORPS_557
1,6,0.4166666666666667,total,RMQS_25_HORPS_557
2,6,0.43478260869565216,total,RMQS_25_HORPS_557
3,6,0.45454545454545453,total,RMQS_25_HORPS_557
4,6,0.45,total,RMQS_25_HORPS_557
5,6,0.4444444444444444,total,RMQS_25_HORPS_557
1,2,0,turnover,RMQS_25_HOUTAUD_1107
1,3,0,turnover,RMQS_25_HOUTAUD_1107
2,3,0,turnover,RMQS_25_HOUTAUD_1107
1,4,0,turnover,RMQS_25_HOUTAUD_1107
2,4,0,turnover,RMQS_25_HOUTAUD_1107
3,4,0,turnover,RMQS_25_HOUTAUD_1107
1,5,0,turnover,RMQS_25_HOUTAUD_1107
2,5,0,turnover,RMQS_25_HOUTAUD_1107
3,5,0,turnover,RMQS_25_HOUTAUD_1107
4,5,0,turnover,RMQS_25_HOUTAUD_1107
1,6,0,turnover,RMQS_25_HOUTAUD_1107
2,6,0.3333333333333333,turnover,RMQS_25_HOUTAUD_1107
3,6,0.3333333333333333,turnover,RMQS_25_HOUTAUD_1107
4,6,0.3333333333333333,turnover,RMQS_25_HOUTAUD_1107
5,6,0.6666666666666666,turnover,RMQS_25_HOUTAUD_1107
1,2,0.2222222222222222,nestedness,RMQS_25_HOUTAUD_1107
1,3,0.3333333333333333,nestedness,RMQS_25_HOUTAUD_1107
2,3,0.14285714285714285,nestedness,RMQS_25_HOUTAUD_1107
1,4,0.3333333333333333,nestedness,RMQS_25_HOUTAUD_1107
2,4,0.14285714285714285,nestedness,RMQS_25_HOUTAUD_1107
3,4,0,nestedness,RMQS_25_HOUTAUD_1107
1,5,0.5555555555555556,nestedness,RMQS_25_HOUTAUD_1107
2,5,0.42857142857142855,nestedness,RMQS_25_HOUTAUD_1107
3,5,0.3333333333333333,nestedness,RMQS_25_HOUTAUD_1107
4,5,0.3333333333333333,nestedness,RMQS_25_HOUTAUD_1107
1,6,0.4444444444444444,nestedness,RMQS_25_HOUTAUD_1107
2,6,0.16666666666666666,nestedness,RMQS_25_HOUTAUD_1107
3,6,0.09523809523809523,nestedness,RMQS_25_HOUTAUD_1107
4,6,0.09523809523809523,nestedness,RMQS_25_HOUTAUD_1107
5,6,0.047619047619047616,nestedness,RMQS_25_HOUTAUD_1107
1,2,0.2222222222222222,total,RMQS_25_HOUTAUD_1107
1,3,0.3333333333333333,total,RMQS_25_HOUTAUD_1107
2,3,0.14285714285714285,total,RMQS_25_HOUTAUD_1107
1,4,0.3333333333333333,total,RMQS_25_HOUTAUD_1107
2,4,0.14285714285714285,total,RMQS_25_HOUTAUD_1107
3,4,0,total,RMQS_25_HOUTAUD_1107
1,5,0.5555555555555556,total,RMQS_25_HOUTAUD_1107
2,5,0.42857142857142855,total,RMQS_25_HOUTAUD_1107
3,5,0.3333333333333333,total,RMQS_25_HOUTAUD_1107
4,5,0.3333333333333333,total,RMQS_25_HOUTAUD_1107
1,6,0.4444444444444444,total,RMQS_25_HOUTAUD_1107
2,6,0.5,total,RMQS_25_HOUTAUD_1107
3,6,0.42857142857142855,total,RMQS_25_HOUTAUD_1107
4,6,0.42857142857142855,total,RMQS_25_HOUTAUD_1107
5,6,0.7142857142857143,total,RMQS_25_HOUTAUD_1107
1,2,0,turnover,RMQS_25_JOUILLAT_1295
1,3,0,turnover,RMQS_25_JOUILLAT_1295
2,3,0,turnover,RMQS_25_JOUILLAT_1295
1,4,0,turnover,RMQS_25_JOUILLAT_1295
2,4,0,turnover,RMQS_25_JOUILLAT_1295
3,4,0,turnover,RMQS_25_JOUILLAT_1295
1,5,0,turnover,RMQS_25_JOUILLAT_1295
2,5,0,turnover,RMQS_25_JOUILLAT_1295
3,5,0,turnover,RMQS_25_JOUILLAT_1295
4,5,0,turnover,RMQS_25_JOUILLAT_1295
1,6,0.4444444444444444,turnover,RMQS_25_JOUILLAT_1295
2,6,0.4444444444444444,turnover,RMQS_25_JOUILLAT_1295
3,6,0.5882352941176471,turnover,RMQS_25_JOUILLAT_1295
4,6,0.4,turnover,RMQS_25_JOUILLAT_1295
5,6,0.5,turnover,RMQS_25_JOUILLAT_1295
1,2,0.058823529411764705,nestedness,RMQS_25_JOUILLAT_1295
1,3,0.29411764705882354,nestedness,RMQS_25_JOUILLAT_1295
2,3,0.25,nestedness,RMQS_25_JOUILLAT_1295
1,4,0.5294117647058824,nestedness,RMQS_25_JOUILLAT_1295
2,4,0.5,nestedness,RMQS_25_JOUILLAT_1295
3,4,0.3333333333333333,nestedness,RMQS_25_JOUILLAT_1295
1,5,0.6470588235294118,nestedness,RMQS_25_JOUILLAT_1295
2,5,0.625,nestedness,RMQS_25_JOUILLAT_1295
3,5,0.5,nestedness,RMQS_25_JOUILLAT_1295
4,5,0.25,nestedness,RMQS_25_JOUILLAT_1295
1,6,0.07936507936507936,nestedness,RMQS_25_JOUILLAT_1295
2,6,0.05555555555555556,nestedness,RMQS_25_JOUILLAT_1295
3,6,0.04334365325077399,nestedness,RMQS_25_JOUILLAT_1295
4,6,0.22499999999999998,nestedness,RMQS_25_JOUILLAT_1295
5,6,0.25,nestedness,RMQS_25_JOUILLAT_1295
1,2,0.058823529411764705,total,RMQS_25_JOUILLAT_1295
1,3,0.29411764705882354,total,RMQS_25_JOUILLAT_1295
2,3,0.25,total,RMQS_25_JOUILLAT_1295
1,4,0.5294117647058824,total,RMQS_25_JOUILLAT_1295
2,4,0.5,total,RMQS_25_JOUILLAT_1295
3,4,0.3333333333333333,total,RMQS_25_JOUILLAT_1295
1,5,0.6470588235294118,total,RMQS_25_JOUILLAT_1295
2,5,0.625,total,RMQS_25_JOUILLAT_1295
3,5,0.5,total,RMQS_25_JOUILLAT_1295
4,5,0.25,total,RMQS_25_JOUILLAT_1295
1,6,0.5238095238095238,total,RMQS_25_JOUILLAT_1295
2,6,0.5,total,RMQS_25_JOUILLAT_1295
3,6,0.631578947368421,total,RMQS_25_JOUILLAT_1295
4,6,0.625,total,RMQS_25_JOUILLAT_1295
5,6,0.75,total,RMQS_25_JOUILLAT_1295
1,2,0,turnover,RMQS_25_LAGUIOLE_1756
1,3,0,turnover,RMQS_25_LAGUIOLE_1756
2,3,0,turnover,RMQS_25_LAGUIOLE_1756
1,4,0,turnover,RMQS_25_LAGUIOLE_1756
2,4,0,turnover,RMQS_25_LAGUIOLE_1756
3,4,0,turnover,RMQS_25_LAGUIOLE_1756
1,5,0,turnover,RMQS_25_LAGUIOLE_1756
2,5,0,turnover,RMQS_25_LAGUIOLE_1756
3,5,0,turnover,RMQS_25_LAGUIOLE_1756
4,5,0,turnover,RMQS_25_LAGUIOLE_1756
1,6,0.25,turnover,RMQS_25_LAGUIOLE_1756
2,6,0.25,turnover,RMQS_25_LAGUIOLE_1756
3,6,0.25,turnover,RMQS_25_LAGUIOLE_1756
4,6,0.5,turnover,RMQS_25_LAGUIOLE_1756
5,6,0.5,turnover,RMQS_25_LAGUIOLE_1756
1,2,0,nestedness,RMQS_25_LAGUIOLE_1756
1,3,0,nestedness,RMQS_25_LAGUIOLE_1756
2,3,0,nestedness,RMQS_25_LAGUIOLE_1756
1,4,0.45454545454545453,nestedness,RMQS_25_LAGUIOLE_1756
2,4,0.45454545454545453,nestedness,RMQS_25_LAGUIOLE_1756
3,4,0.45454545454545453,nestedness,RMQS_25_LAGUIOLE_1756
1,5,0.45454545454545453,nestedness,RMQS_25_LAGUIOLE_1756
2,5,0.45454545454545453,nestedness,RMQS_25_LAGUIOLE_1756
3,5,0.45454545454545453,nestedness,RMQS_25_LAGUIOLE_1756
4,5,0,nestedness,RMQS_25_LAGUIOLE_1756
1,6,0.25,nestedness,RMQS_25_LAGUIOLE_1756
2,6,0.25,nestedness,RMQS_25_LAGUIOLE_1756
3,6,0.25,nestedness,RMQS_25_LAGUIOLE_1756
4,6,0.05555555555555555,nestedness,RMQS_25_LAGUIOLE_1756
5,6,0.05555555555555555,nestedness,RMQS_25_LAGUIOLE_1756
1,2,0,total,RMQS_25_LAGUIOLE_1756
1,3,0,total,RMQS_25_LAGUIOLE_1756
2,3,0,total,RMQS_25_LAGUIOLE_1756
1,4,0.45454545454545453,total,RMQS_25_LAGUIOLE_1756
2,4,0.45454545454545453,total,RMQS_25_LAGUIOLE_1756
3,4,0.45454545454545453,total,RMQS_25_LAGUIOLE_1756
1,5,0.45454545454545453,total,RMQS_25_LAGUIOLE_1756
2,5,0.45454545454545453,total,RMQS_25_LAGUIOLE_1756
3,5,0.45454545454545453,total,RMQS_25_LAGUIOLE_1756
4,5,0,total,RMQS_25_LAGUIOLE_1756
1,6,0.5,total,RMQS_25_LAGUIOLE_1756
2,6,0.5,total,RMQS_25_LAGUIOLE_1756
3,6,0.5,total,RMQS_25_LAGUIOLE_1756
4,6,0.5555555555555556,total,RMQS_25_LAGUIOLE_1756
5,6,0.5555555555555556,total,RMQS_25_LAGUIOLE_1756
1,2,0,turnover,RMQS_25_LESCOUT_2110
1,3,0,turnover,RMQS_25_LESCOUT_2110
2,3,0,turnover,RMQS_25_LESCOUT_2110
1,4,0,turnover,RMQS_25_LESCOUT_2110
2,4,0,turnover,RMQS_25_LESCOUT_2110
3,4,0,turnover,RMQS_25_LESCOUT_2110
1,5,0,turnover,RMQS_25_LESCOUT_2110
2,5,0,turnover,RMQS_25_LESCOUT_2110
3,5,0,turnover,RMQS_25_LESCOUT_2110
4,5,0,turnover,RMQS_25_LESCOUT_2110
1,6,0.19047619047619047,turnover,RMQS_25_LESCOUT_2110
2,6,0.19047619047619047,turnover,RMQS_25_LESCOUT_2110
3,6,0.19047619047619047,turnover,RMQS_25_LESCOUT_2110
4,6,0.2727272727272727,turnover,RMQS_25_LESCOUT_2110
5,6,0.375,turnover,RMQS_25_LESCOUT_2110
1,2,0.10344827586206896,nestedness,RMQS_25_LESCOUT_2110
1,3,0.1724137931034483,nestedness,RMQS_25_LESCOUT_2110
2,3,0.07692307692307693,nestedness,RMQS_25_LESCOUT_2110
1,4,0.3103448275862069,nestedness,RMQS_25_LESCOUT_2110
2,4,0.23076923076923078,nestedness,RMQS_25_LESCOUT_2110
3,4,0.16666666666666666,nestedness,RMQS_25_LESCOUT_2110
1,5,0.5517241379310345,nestedness,RMQS_25_LESCOUT_2110
2,5,0.5,nestedness,RMQS_25_LESCOUT_2110
3,5,0.4583333333333333,nestedness,RMQS_25_LESCOUT_2110
4,5,0.35,nestedness,RMQS_25_LESCOUT_2110
1,6,0.261136712749616,nestedness,RMQS_25_LESCOUT_2110
2,6,0.20238095238095238,nestedness,RMQS_25_LESCOUT_2110
3,6,0.15567765567765568,nestedness,RMQS_25_LESCOUT_2110
4,6,0.03162055335968379,nestedness,RMQS_25_LESCOUT_2110
5,6,0.17045454545454544,nestedness,RMQS_25_LESCOUT_2110
1,2,0.10344827586206896,total,RMQS_25_LESCOUT_2110
1,3,0.1724137931034483,total,RMQS_25_LESCOUT_2110
2,3,0.07692307692307693,total,RMQS_25_LESCOUT_2110
1,4,0.3103448275862069,total,RMQS_25_LESCOUT_2110
2,4,0.23076923076923078,total,RMQS_25_LESCOUT_2110
3,4,0.16666666666666666,total,RMQS_25_LESCOUT_2110
1,5,0.5517241379310345,total,RMQS_25_LESCOUT_2110
2,5,0.5,total,RMQS_25_LESCOUT_2110
3,5,0.4583333333333333,total,RMQS_25_LESCOUT_2110
4,5,0.35,total,RMQS_25_LESCOUT_2110
1,6,0.45161290322580644,total,RMQS_25_LESCOUT_2110
2,6,0.39285714285714285,total,RMQS_25_LESCOUT_2110
3,6,0.34615384615384615,total,RMQS_25_LESCOUT_2110
4,6,0.30434782608695654,total,RMQS_25_LESCOUT_2110
5,6,0.5454545454545454,total,RMQS_25_LESCOUT_2110
1,2,0,turnover,RMQS_25_LITZ_199
1,3,0,turnover,RMQS_25_LITZ_199
2,3,0,turnover,RMQS_25_LITZ_199
1,4,0,turnover,RMQS_25_LITZ_199
2,4,0,turnover,RMQS_25_LITZ_199
3,4,0,turnover,RMQS_25_LITZ_199
1,5,0,turnover,RMQS_25_LITZ_199
2,5,0,turnover,RMQS_25_LITZ_199
3,5,0,turnover,RMQS_25_LITZ_199
4,5,0,turnover,RMQS_25_LITZ_199
1,6,0.3,turnover,RMQS_25_LITZ_199
2,6,0.3,turnover,RMQS_25_LITZ_199
3,6,0.38095238095238093,turnover,RMQS_25_LITZ_199
4,6,0.4,turnover,RMQS_25_LITZ_199
5,6,0.18181818181818182,turnover,RMQS_25_LITZ_199
1,2,0,nestedness,RMQS_25_LITZ_199
1,3,0.09523809523809523,nestedness,RMQS_25_LITZ_199
2,3,0.09523809523809523,nestedness,RMQS_25_LITZ_199
1,4,0.23809523809523808,nestedness,RMQS_25_LITZ_199
2,4,0.23809523809523808,nestedness,RMQS_25_LITZ_199
3,4,0.15789473684210525,nestedness,RMQS_25_LITZ_199
1,5,0.5238095238095238,nestedness,RMQS_25_LITZ_199
2,5,0.5238095238095238,nestedness,RMQS_25_LITZ_199
3,5,0.47368421052631576,nestedness,RMQS_25_LITZ_199
4,5,0.375,nestedness,RMQS_25_LITZ_199
1,6,0.11666666666666665,nestedness,RMQS_25_LITZ_199
2,6,0.11666666666666665,nestedness,RMQS_25_LITZ_199
3,6,0.053830227743271224,nestedness,RMQS_25_LITZ_199
4,6,0.028571428571428567,nestedness,RMQS_25_LITZ_199
5,6,0.31818181818181823,nestedness,RMQS_25_LITZ_199
1,2,0,total,RMQS_25_LITZ_199
1,3,0.09523809523809523,total,RMQS_25_LITZ_199
2,3,0.09523809523809523,total,RMQS_25_LITZ_199
1,4,0.23809523809523808,total,RMQS_25_LITZ_199
2,4,0.23809523809523808,total,RMQS_25_LITZ_199
3,4,0.15789473684210525,total,RMQS_25_LITZ_199
1,5,0.5238095238095238,total,RMQS_25_LITZ_199
2,5,0.5238095238095238,total,RMQS_25_LITZ_199
3,5,0.47368421052631576,total,RMQS_25_LITZ_199
4,5,0.375,total,RMQS_25_LITZ_199
1,6,0.4166666666666667,total,RMQS_25_LITZ_199
2,6,0.4166666666666667,total,RMQS_25_LITZ_199
3,6,0.43478260869565216,total,RMQS_25_LITZ_199
4,6,0.42857142857142855,total,RMQS_25_LITZ_199
5,6,0.5,total,RMQS_25_LITZ_199
1,2,0,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
1,3,0,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
2,3,0,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
1,4,0,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
2,4,0,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
3,4,0,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
1,5,0,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
2,5,0,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
3,5,0,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
4,5,0,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
1,6,0.3448275862068966,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
2,6,0.24,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
3,6,0.25,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
4,6,0.21052631578947367,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
5,6,0,turnover,RMQS_25_LIVRE-SUR-CHANGEON_612
1,2,0.08333333333333333,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
1,3,0.125,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
2,3,0.045454545454545456,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
1,4,0.2916666666666667,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
2,4,0.22727272727272727,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
3,4,0.19047619047619047,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
1,5,0.4166666666666667,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
2,5,0.36363636363636365,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
3,5,0.3333333333333333,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
4,5,0.17647058823529413,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
1,6,0.04226918798665183,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
2,6,0.10482758620689656,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
3,6,0.12931034482758622,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
4,6,0.25375939849624063,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
5,6,0.46153846153846156,nestedness,RMQS_25_LIVRE-SUR-CHANGEON_612
1,2,0.08333333333333333,total,RMQS_25_LIVRE-SUR-CHANGEON_612
1,3,0.125,total,RMQS_25_LIVRE-SUR-CHANGEON_612
2,3,0.045454545454545456,total,RMQS_25_LIVRE-SUR-CHANGEON_612
1,4,0.2916666666666667,total,RMQS_25_LIVRE-SUR-CHANGEON_612
2,4,0.22727272727272727,total,RMQS_25_LIVRE-SUR-CHANGEON_612
3,4,0.19047619047619047,total,RMQS_25_LIVRE-SUR-CHANGEON_612
1,5,0.4166666666666667,total,RMQS_25_LIVRE-SUR-CHANGEON_612
2,5,0.36363636363636365,total,RMQS_25_LIVRE-SUR-CHANGEON_612
3,5,0.3333333333333333,total,RMQS_25_LIVRE-SUR-CHANGEON_612
4,5,0.17647058823529413,total,RMQS_25_LIVRE-SUR-CHANGEON_612
1,6,0.3870967741935484,total,RMQS_25_LIVRE-SUR-CHANGEON_612
2,6,0.3448275862068966,total,RMQS_25_LIVRE-SUR-CHANGEON_612
