scenario_family,scenario,baseline_scenario,iter,term,df,sumsq,r2,f,p,n_units,n_taxa,model
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,8,mos,1,0.5750446104087139,0.021857223353562077,1.4373422407835754,0.045,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,8,p_h,1,0.43980743695816926,0.016716910667713143,1.0993126368081805,0.285,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,9,t360_mean,1,0.3352703201915226,0.012725767863127409,0.8368304030790564,0.74,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,9,mos,1,0.5882361470116493,0.022327525595747667,1.468229850254059,0.105,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,9,p_h,1,0.45758922291307513,0.01736859446471187,1.1421368095936315,0.25,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,10,t360_mean,1,0.3346619930262378,0.012695778316494292,0.8334200740523628,0.775,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,10,mos,1,0.5636686796762547,0.02138340400237713,1.4037231670940034,0.1,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,10,p_h,1,0.43686930101272736,0.016573127258297776,1.0879503881179773,0.375,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,11,t360_mean,1,0.3436147455377778,0.013005325501058393,0.8558629744787192,0.675,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,11,mos,1,0.5881620861853634,0.02226109175335502,1.4649724992749777,0.08,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,11,p_h,1,0.47086328804443056,0.01782150040718546,1.1728089655984513,0.235,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,12,t360_mean,1,0.36078443574395536,0.013661199192965075,0.8987480549728498,0.655,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,12,mos,1,0.570582029280061,0.021605241206838117,1.4213736464558897,0.13,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,12,p_h,1,0.4572314341367445,0.017313190593011354,1.1390066238735486,0.275,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,13,t360_mean,1,0.34286249292333437,0.01304014909607975,0.8568505923106393,0.705,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,13,mos,1,0.5478734803524219,0.020837367799169594,1.369195306691754,0.085,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,13,p_h,1,0.4612074964330972,0.017541185291043378,1.152607604078676,0.295,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,14,t360_mean,1,0.328235705626323,0.012483791455607268,0.8195612547483897,0.695,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,14,mos,1,0.5569546364603859,0.02118266054735828,1.3906422515016028,0.115,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,14,p_h,1,0.4513526981210312,0.017166301105228536,1.126968142909064,0.305,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,15,t360_mean,1,0.33393071639055094,0.012682863913467722,0.8346597396892056,0.71,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,15,mos,1,0.5566061601770684,0.021140194167305212,1.3912369541334775,0.09,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,15,p_h,1,0.4898755000235866,0.01860572866281225,1.2244436862513677,0.245,66,50,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,16,t360_mean,1,0.34453685028524816,0.013104802729356173,0.8620563779026054,0.71,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,16,mos,1,0.5943624249481552,0.02260716762877087,1.4871382227706915,0.045,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,16,p_h,1,0.4490167721283136,0.01707880076120196,1.1234727776665545,0.295,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,17,t360_mean,1,0.3430703208314654,0.013041985646572317,0.857238223285431,0.72,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,17,mos,1,0.5745144003484128,0.0218404452618738,1.435553220147273,0.08,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,17,p_h,1,0.44476395319586004,0.0169079187020166,1.1113425961621533,0.35,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,18,t360_mean,1,0.3535382258482791,0.013401570196933322,0.8820472302879846,0.6,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,18,mos,1,0.5638615924480916,0.02137429607340575,1.4067858000114828,0.1,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,18,p_h,1,0.4708775811908943,0.017849552034579958,1.174798751387001,0.25,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,19,t360_mean,1,0.3450528271616591,0.013119234133037911,0.8636118715426236,0.665,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,19,mos,1,0.5766815080337011,0.0219259751798613,1.4433413009065938,0.1,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,19,p_h,1,0.47456349734837744,0.01804335203951193,1.1877563023670967,0.215,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,20,t360_mean,1,0.34823846357762633,0.013175827068367585,0.867579545276272,0.68,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,20,mos,1,0.5733752447345033,0.021694022516328758,1.428471252109532,0.065,66,51,multivariate_margin
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,20,p_h,1,0.4891593573794353,0.01850766005423917,1.2186610533568578,0.16,66,51,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,1,t360_mean,1,0.3607315101891082,0.013404603920936552,0.8826289937580011,0.645,66,103,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,1,mos,1,0.582461400659156,0.02164397662676284,1.425152240504742,0.05,66,103,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,1,p_h,1,0.4817829795417943,0.017902816455432076,1.1788147539974592,0.25,66,103,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,2,t360_mean,1,0.3766474165173399,0.01404030158978093,0.92290394192754,0.56,66,116,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,2,mos,1,0.5818334460502967,0.02168902984415297,1.4256738725841824,0.05,66,116,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,2,p_h,1,0.4382292527028042,0.016335890287802964,1.0737986962105142,0.33,66,116,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,3,t360_mean,1,0.3657654245511779,0.013632616688175512,0.89500421021193,0.65,66,112,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,3,mos,1,0.5373097151733894,0.020026325338924088,1.3147619348057589,0.155,66,112,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,3,p_h,1,0.4603237993918796,0.017156946743269987,1.1263824048487618,0.255,66,112,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,4,t360_mean,1,0.42270290017462386,0.015696317144413517,1.0334117206554263,0.385,66,101,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,4,mos,1,0.556533509478033,0.020665877765806473,1.3605968906163277,0.065,66,101,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,4,p_h,1,0.44393777097262443,0.016484836140683398,1.0853261133889325,0.335,66,101,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,5,t360_mean,1,0.36496485028619574,0.013607337709228987,0.8942592352694405,0.615,66,106,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,5,mos,1,0.5553425991770418,0.02070537555985791,1.3607344588476626,0.06,66,106,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,5,p_h,1,0.4706924159673562,0.017549280858740707,1.1533193939636057,0.245,66,106,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,6,t360_mean,1,0.368536094732665,0.013769418680385328,0.9036958223803201,0.58,66,101,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,6,mos,1,0.5857545918902254,0.021885238203181816,1.4363422883049504,0.07,66,101,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,6,p_h,1,0.4174112740779812,0.015595516088762001,1.023543772211369,0.395,66,101,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,7,t360_mean,1,0.34247758689858543,0.012766615189102506,0.8390541224708903,0.755,66,100,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,7,mos,1,0.5872820827094571,0.021892248264487168,1.438813725046997,0.08,66,100,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,7,p_h,1,0.4746830541234104,0.01769486857128556,1.162951354090393,0.315,66,100,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,8,t360_mean,1,0.3714733276634412,0.013739531683024926,0.9011553378053427,0.645,66,97,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,8,mos,1,0.5268676325361419,0.01948703713271492,1.278125625770291,0.13,66,97,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,8,p_h,1,0.43433619731035833,0.01606461487172215,1.0536540673599062,0.395,66,97,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,9,t360_mean,1,0.36287862079362654,0.013514665920383,0.8892806181214293,0.645,66,97,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,9,mos,1,0.582928188320551,0.02170995828714504,1.4285403160328847,0.04,66,97,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,9,p_h,1,0.469759944090022,0.017495240400963154,1.1512070138919577,0.25,66,97,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,10,t360_mean,1,0.35458919717824244,0.013203255646585473,0.8691001863155239,0.665,66,112,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,10,mos,1,0.5783183634345619,0.021533891213564513,1.417461675117008,0.085,66,112,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,10,p_h,1,0.49950079474735176,0.018599090838649426,1.224279355474716,0.14,66,112,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,11,t360_mean,1,0.36803295055342744,0.013693198780869718,0.9004955897366469,0.665,66,104,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,11,mos,1,0.5623568397349672,0.020923300429195463,1.3759633567540093,0.065,66,104,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,11,p_h,1,0.46957247054155005,0.017471123635752005,1.148940436307543,0.275,66,104,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,12,t360_mean,1,0.34666919045294264,0.012916645147161933,0.8501299098653189,0.775,66,106,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,12,mos,1,0.5915408916399656,0.02204038892918685,1.4506238764237598,0.05,66,106,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,12,p_h,1,0.4823477686217217,0.017971931560090165,1.1828517686453703,0.21,66,106,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,13,t360_mean,1,0.3617628420124497,0.013459765697284028,0.8826100316105553,0.635,66,103,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,13,mos,1,0.531652174207597,0.019780676361005653,1.29709712493645,0.16,66,103,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,13,p_h,1,0.45922821657417146,0.01708606711038951,1.1204009469083056,0.315,66,103,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,14,t360_mean,1,0.3708667879126075,0.013804079084577226,0.9060470278182648,0.64,66,104,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,14,mos,1,0.5510820594957444,0.02051189424156129,1.346322394896536,0.14,66,104,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,14,p_h,1,0.4510327224549364,0.016787945357801228,1.1018966134152002,0.385,66,104,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,15,t360_mean,1,0.370826368521751,0.013807034798586625,0.9092592221736441,0.7,66,106,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,15,mos,1,0.5669916429383477,0.021110886412324763,1.3902527543880396,0.07,66,106,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,15,p_h,1,0.4719181028895427,0.017570998779437425,1.1571342374425526,0.275,66,106,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,16,t360_mean,1,0.36129441911574744,0.013463090627518211,0.8845960083480716,0.635,66,104,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,16,mos,1,0.582140856356375,0.02169259942151521,1.4253181078454482,0.05,66,104,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,16,p_h,1,0.4527730790855031,0.016871904670843308,1.1085730563642815,0.275,66,104,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,17,t360_mean,1,0.3636373950161733,0.013506126609149445,0.8875226668834431,0.635,66,119,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,17,mos,1,0.5718738821212952,0.021240392661080663,1.395761381908221,0.07,66,119,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,17,p_h,1,0.4642461924541337,0.01724291269004997,1.1330765880089184,0.315,66,119,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,18,t360_mean,1,0.37563269626085827,0.014022204982038561,0.9227501315134045,0.62,66,107,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,18,mos,1,0.5758422782023764,0.021495941494588118,1.4145694537017064,0.04,66,107,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,18,p_h,1,0.45894503219172833,0.01713221820395427,1.127408750696843,0.265,66,107,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,19,t360_mean,1,0.3452711038433023,0.012895943071346365,0.8453793328996537,0.775,66,101,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,19,mos,1,0.5765424055116242,0.021533971296565032,1.4116357515425866,0.055,66,101,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,19,p_h,1,0.39542493940306755,0.0147691986116708,0.968178534964115,0.46,66,101,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,20,t360_mean,1,0.3429513287611812,0.012759537216984753,0.8376407823077584,0.765,66,110,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,20,mos,1,0.548298915054918,0.020399513942537823,1.3391915809281523,0.13,66,110,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,20,p_h,1,0.4509707592421073,0.01677841053162543,1.101472622759642,0.3,66,110,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,1,t360_mean,1,0.35698002195333345,0.0134403929126094,0.8846394992273193,0.645,66,86,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,1,mos,1,0.5825184863693238,0.02193197617284506,1.4435509843174925,0.065,66,86,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,1,p_h,1,0.4644099736195493,0.017485159208145494,1.1508638613750701,0.22,66,86,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,2,t360_mean,1,0.34992663063319185,0.013174702745577261,0.8661860148734224,0.69,66,80,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,2,mos,1,0.5746578746600477,0.02163581167101145,1.4224713719750912,0.1,66,80,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,2,p_h,1,0.4630023312103013,0.017431991595401684,1.1460863765140217,0.25,66,80,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,3,t360_mean,1,0.33905381470954055,0.012782785529564156,0.8389625187332325,0.68,66,72,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,3,mos,1,0.5760027411114521,0.02171607923177741,1.4252743650564565,0.09,66,72,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,3,p_h,1,0.43056578278469004,0.01623290999518941,1.0654018268894732,0.395,66,72,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,4,t360_mean,1,0.3528712502569853,0.01327186720396711,0.8720229705204328,0.685,66,72,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,4,mos,1,0.5776693046893833,0.02172676378158337,1.4275487240370246,0.06,66,72,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,4,p_h,1,0.45031855473625626,0.016936965121384744,1.1128368307012702,0.28,66,72,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,5,t360_mean,1,0.3585382138582247,0.013501755820114302,0.8879480152691847,0.615,66,79,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,5,mos,1,0.5701385898210347,0.021470157784720414,1.4119929471733945,0.085,66,79,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,5,p_h,1,0.4532886490411485,0.017069847561083568,1.1226049015218653,0.27,66,79,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,6,t360_mean,1,0.3566930164797597,0.013395966270126087,0.8812973370158015,0.66,66,75,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,6,mos,1,0.5850009244932757,0.021970300203366006,1.4453878631990567,0.095,66,75,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,6,p_h,1,0.46512902634110986,0.017468390072827963,1.149215020604232,0.215,66,75,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,7,t360_mean,1,0.3647949608265151,0.01374215858896989,0.9041883456800865,0.645,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,7,mos,1,0.5709387966237749,0.021507784729325845,1.4151407268186909,0.085,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,7,p_h,1,0.4657293820885542,0.01754445021308165,1.1543664928132709,0.28,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,8,t360_mean,1,0.3492022896220419,0.013155683271481505,0.8646950232137037,0.67,66,74,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,8,mos,1,0.5999518226574594,0.022602303569006665,1.4856012421378757,0.04,66,74,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,8,p_h,1,0.4345147900802999,0.016369706399284388,1.0759459134756677,0.32,66,74,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,9,t360_mean,1,0.3487350800526521,0.013133989038388636,0.8634972798043968,0.65,66,74,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,9,mos,1,0.5721645618294602,0.02154874434223245,1.4167273985330637,0.08,66,74,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,9,p_h,1,0.46230214692921123,0.017411128611652893,1.1446988535275422,0.28,66,74,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,10,t360_mean,1,0.3550880798659968,0.013386144192865213,0.8805046679549142,0.55,66,76,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,10,mos,1,0.5642015410546577,0.021269323333085604,1.3990390518134488,0.09,66,76,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,10,p_h,1,0.4687394371356213,0.01767058386400304,1.1623236201232907,0.24,66,76,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,11,t360_mean,1,0.3576934464432675,0.013463240652334167,0.8849048489991692,0.715,66,78,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,11,mos,1,0.556573294518369,0.020948888718182724,1.3769176149020204,0.065,66,78,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,11,p_h,1,0.4588808624334497,0.01727183861802192,1.1352343866458987,0.265,66,78,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,12,t360_mean,1,0.37031014583616084,0.013896426256972518,0.9160410627734716,0.565,66,72,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,12,mos,1,0.6031768166522689,0.022635086418162035,1.4920863994121456,0.065,66,72,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,12,p_h,1,0.49058275041035415,0.018409830491213416,1.2135609815645245,0.205,66,72,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,13,t360_mean,1,0.34982382171314086,0.013147724513024601,0.8646377225597692,0.675,66,81,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,13,mos,1,0.5747641892050339,0.021601848560834778,1.420608799965222,0.07,66,81,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,13,p_h,1,0.46143465058941757,0.01734248867616648,1.140499247426779,0.28,66,81,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,14,t360_mean,1,0.3537224748246679,0.013324669923966163,0.8774327482743727,0.67,66,74,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,14,mos,1,0.596683980022771,0.022476991564256078,1.4801153494761186,0.03,66,74,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,14,p_h,1,0.4695733399195525,0.017688753768399384,1.164808728555395,0.22,66,74,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,15,t360_mean,1,0.3602443925621408,0.013551594244897842,0.8917144760289156,0.63,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,15,mos,1,0.5827439075704461,0.021921532013072807,1.4424684712020523,0.05,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,15,p_h,1,0.4586333531663094,0.017252768502745413,1.1352570883876683,0.305,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,16,t360_mean,1,0.37323941446340925,0.013961107696859959,0.9198193555208637,0.61,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,16,mos,1,0.5769089348616134,0.021579413799218034,1.4217469648041685,0.06,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,16,p_h,1,0.48531830805345066,0.018153444956323955,1.1960290259751347,0.17,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,17,t360_mean,1,0.372674496888596,0.01395808739594129,0.9203713151280976,0.625,66,75,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,17,mos,1,0.5994869420738524,0.022453082247519043,1.4805160800782369,0.04,66,75,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,17,p_h,1,0.4914610154921881,0.01840709751595544,1.2137310842012086,0.18,66,75,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,18,t360_mean,1,0.36261446703585065,0.013663076138713159,0.8992657879803061,0.58,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,18,mos,1,0.5828829934986217,0.02196265026388299,1.44552074475571,0.06,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,18,p_h,1,0.4622829565837243,0.01741851968859364,1.1464386697539783,0.315,66,77,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,19,t360_mean,1,0.3556878858512249,0.013309930343753624,0.875062375237984,0.69,66,71,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,19,mos,1,0.5545226315687799,0.020750376647076907,1.3642350791411497,0.105,66,71,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,19,p_h,1,0.48396284341003337,0.018110011588774785,1.1906440790577009,0.21,66,71,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,20,t360_mean,1,0.3625862522994652,0.013599559919146138,0.8954495483195527,0.65,66,86,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,20,mos,1,0.5853855580589453,0.021956116433367517,1.4456787322530404,0.065,66,86,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,20,p_h,1,0.4709270241611492,0.017663108410782336,1.1630098725538307,0.31,66,86,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,1,t360_mean,1,0.36339466914535024,0.01364426527487513,0.8975556672704335,0.655,66,91,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,1,mos,1,0.5733499949347376,0.021527391815175087,1.416128471266356,0.085,66,91,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,1,p_h,1,0.45769237791714446,0.017184831668766443,1.1304634397421522,0.29,66,91,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,2,t360_mean,1,0.352440410971667,0.01321930954348233,0.8689110962091768,0.71,66,91,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,2,mos,1,0.5460693224225857,0.020481928804367815,1.3462862906222057,0.105,66,91,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,2,p_h,1,0.47168950510232577,0.01769209597494455,1.1629093378334947,0.235,66,91,multivariate_margin
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,3,t360_mean,1,0.3681518502032084,0.013791044283170724,0.9048314041383378,0.625,66,87,multivariate_margin
