DEPARTEMENT;CD_DEPT;NOM_LOCALITE;LIEU-DIT;ALTITUDE;HABITAT;REMARQUE_STATION;FAMILLE;LB_NOM;NOM_VALIDE;CD_COLLECTION;NOM_CITE;male;femelle;ABONDANCE_TOTALE;remarque;A VERIFIER/PHOTO;DETERMINATEUR;MASSE;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Nebria salina;Nebria salina Fairmaire & Laboulbène, 1854;LABR-131;Nebria salina;;1;1;oui;;L.ABRAHAM;53;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus dimidiatus;Harpalus dimidiatus (Rossi, 1790);LABR-132;Harpalus dimidiatus;1;;1;oui;;L.ABRAHAM;57;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus dimidiatus;Harpalus dimidiatus (Rossi, 1790);LABR-133;Harpalus dimidiatus;1;;1;oui;;L.ABRAHAM;76;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus affinis;Harpalus affinis (Schrank, 1781);LABR-134;Harpalus affinis;1;;1;oui;;L.ABRAHAM;39.9;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);LABR-135;Harpalus distinguendus;;1;1;oui;;L.ABRAHAM;34;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);LABR-136;Harpalus distinguendus;1;;1;oui;;L.ABRAHAM;30;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);LABR-137;Harpalus distinguendus;1;;1;oui;;L.ABRAHAM;25;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);LABR-138;Harpalus distinguendus;1;;1;oui;;L.ABRAHAM;26.4;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);LABR-139;Harpalus distinguendus;1;;1;oui;;L.ABRAHAM;36;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);LABR-140;Harpalus distinguendus;1;;1;oui;;L.ABRAHAM;35;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);LABR-141;Harpalus distinguendus;1;;1;oui;;L.ABRAHAM;36;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);LABR-142;Harpalus distinguendus;1;;1;oui;;L.ABRAHAM;25;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);LABR-143;Harpalus distinguendus;1;;1;oui;;L.ABRAHAM;32;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-144;Amara aenea;;1;1;oui;;L.ABRAHAM;21;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-145;Amara aenea;;1;1;oui;;L.ABRAHAM;20;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-146;Amara aenea;;1;1;oui;;L.ABRAHAM;19;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-147;Amara aenea;;1;1;oui;;L.ABRAHAM;23;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-148;Amara aenea;1;;1;oui;;L.ABRAHAM;25;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-149;Amara aenea;1;;1;oui;;L.ABRAHAM;28;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-150;Amara aenea;1;;1;oui;;L.ABRAHAM;22;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-151;Amara aenea;1;;1;oui;;L.ABRAHAM;27;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-152;Amara aenea;1;;1;oui;;L.ABRAHAM;24;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-153;Amara aenea;1;;1;oui;;L.ABRAHAM;27;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-154;Amara aenea;1;;1;oui;;L.ABRAHAM;22;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-155;Amara aenea;1;;1;oui;;L.ABRAHAM;21;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-156;Amara aenea;1;;1;oui;;L.ABRAHAM;22;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-157;Amara aenea;1;;1;oui;;L.ABRAHAM;24;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-158;Amara aenea;1;;1;oui;;L.ABRAHAM;17;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-159;Amara aenea;1;;1;oui;;L.ABRAHAM;22;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);LABR-160;Amara aenea;1;;1;oui;;L.ABRAHAM;30;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-001;Poecilus cupreus;;1;1;;;T.GELIS;91;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-002;Poecilus cupreus;1;;1;;;T.GELIS;104;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-003;Carabus auratus;1;;1;;;T.GELIS;604;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-004;Carabus auratus;1;;1;;;T.GELIS;647;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-005;Carabus auratus;1;;1;;;T.GELIS;722;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-006;Carabus auratus;1;;1;;;T.GELIS;637;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-007;Carabus auratus;1;;1;;;T.GELIS;485;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-008;Carabus auratus;1;;1;;;T.GELIS;582;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-009;Carabus auratus;1;;1;;;T.GELIS;538;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-010;Carabus auratus;1;;1;;;T.GELIS;592;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);TGEL-011;Anchomenus dorsalis;;1;1;;;T.GELIS;15.2;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);TGEL-012;Anchomenus dorsalis;;1;1;;;T.GELIS;6.5;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Harpalus rubripes;Harpalus rubripes (Duftschmid, 1812);TGEL-013;Harpalus rubripes;1;;1;;;T.GELIS;53;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-018;Poecilus cupreus;;1;1;;;T.GELIS;89;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Calathus fuscipes;Calathus fuscipes (Goeze, 1777);TGEL-019;Calathus fuscipes;1;;1;;;T.GELIS;40;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Calathus fuscipes;Calathus fuscipes (Goeze, 1777);TGEL-020;Calathus fuscipes;1;;1;;;T.GELIS;32;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Calathus fuscipes;Calathus fuscipes (Goeze, 1777);TGEL-021;Calathus fuscipes;1;;1;;;T.GELIS;52;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Calathus fuscipes;Calathus fuscipes (Goeze, 1777);TGEL-022;Calathus fuscipes;1;;1;;;T.GELIS;55;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-023;Carabus auratus;1;;1;;;T.GELIS;477;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-024;Carabus auratus;1;;1;;;T.GELIS;566;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-025;Carabus auratus;1;;1;;;T.GELIS;647;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-026;Carabus auratus;1;;1;;;T.GELIS;585;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Carabus auratus;Carabus auratus Linnaeus, 1761;TGEL-027;Carabus auratus;1;;1;;;T.GELIS;534;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Parophonus maculicornis;Parophonus maculicornis (Duftschmid, 1812);TGEL-028;Parophonus maculicornis;;1;1;revue le 14/08/24;;T.GELIS;5.4;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Harpalus honestus;Harpalus honestus (Duftschmid, 1812);TGEL-029;Harpalus honestus;;1;1;"vérif critère de ""reflet métalique"" si oui alors id ok ";;T.GELIS;17.6;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-032;Poecilus cupreus;;1;1;;;T.GELIS;80;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);TGEL-033;Harpalus distinguendus;;;1;un peut grand ;;T.GELIS;56;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Parophonus maculicornis;Parophonus maculicornis (Duftschmid, 1812);TGEL-034;Parophonus maculicornis;1;;1;revue le 14/08/24;;T.GELIS;11.3;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Calathus fuscipes;Calathus fuscipes (Goeze, 1777);TGEL-035;Calathus fuscipes;;1;1;;;T.GELIS;33;
TARN;81;Belcastel;;579;ouvert;;Carabidae;Calathus fuscipes;Calathus fuscipes (Goeze, 1777);TGEL-036;Calathus fuscipes;;1;1;;;T.GELIS;37;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Carabus problematicus;Carabus problematicus Herbst, 1786;TGEL-039;Carabus problematicus;1;;1;;;T.GELIS;608;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Calathus fuscipes;Calathus fuscipes (Goeze, 1777);TGEL-040;Calathus fuscipes;1;;1;;;T.GELIS;84;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Calathus fuscipes;Calathus fuscipes (Goeze, 1777);TGEL-041;Calathus fuscipes;1;;1;;;T.GELIS;35;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Calathus fuscipes;Calathus fuscipes (Goeze, 1777);TGEL-042;Calathus fuscipes;;;1;Tarses avant manquantes ;;T.GELIS;36;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);TGEL-043;Poecilus versicolor;;1;1;;;T.GELIS;124;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus;Poecilus sericeus Fischer von Waldheim, 1824;TGEL-044;Poecilus sericeus;1;;1;;;T.GELIS;116;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus;Poecilus sericeus Fischer von Waldheim, 1824;TGEL-045;Poecilus sericeus;1;;1;;;T.GELIS;108;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus;Poecilus sericeus Fischer von Waldheim, 1824;TGEL-046;Poecilus sericeus;1;;1;;;T.GELIS;134;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus;Poecilus sericeus Fischer von Waldheim, 1824;TGEL-047;Poecilus sericeus;1;;1;;;T.GELIS;99;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus;Poecilus sericeus Fischer von Waldheim, 1824;TGEL-048;Poecilus sericeus;1;;1;;;T.GELIS;67;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Brachinus crepitans;Brachinus crepitans (Linnaeus, 1758);TGEL-049;Brachinus crepitans;1;;1;;;T.GELIS;20;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);TGEL-050;Anchomenus dorsalis;;1;1;;;T.GELIS;10.6;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);TGEL-053;Harpalus distinguendus;1;;1;revue le 14/08/24;;T.GELIS;47;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Calathus melanocephalus;Calathus melanocephalus (Linnaeus, 1758);TGEL-054;Calathus melanocephalus;1;;1;;;T.GELIS;2.33;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);TGEL-056;Poecilus versicolor;1;;1;;;T.GELIS;118;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);TGEL-057;Poecilus versicolor;1;;1;;;T.GELIS;117;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus versicolor;Poecilus versicolor (Sturm, 1824);TGEL-058;Poecilus versicolor;;1;1;;;T.GELIS;118;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus;Poecilus sericeus Fischer von Waldheim, 1824;TGEL-059;Poecilus sericeus;;1;1;vu avec MH;;T.GELIS;122;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-060;Poecilus sericeus desbrochersi;;1;1;vu avec MH;;T.GELIS;106;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-061;Poecilus sericeus desbrochersi;;1;1;vu avec MH;;T.GELIS;89;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-062;Poecilus sericeus desbrochersi;;1;1;vu avec MH;;T.GELIS;92;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-063;Poecilus sericeus desbrochersi;;1;1;vu avec MH;;T.GELIS;101;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-064;Poecilus sericeus desbrochersi;;1;1;vu avec MH;;T.GELIS;108;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-065;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;61;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-066;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;73;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-067;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;73;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-068;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;94;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-069;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;96;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-070;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;102;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-071;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;62;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-072;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;86;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-073;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;86;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-074;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;103;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-075;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;90;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-076;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;89;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Poecilus sericeus desbrochersi;Poecilus sericeus desbrochersi Jeannel, 1942;TGEL-077;Poecilus sericeus desbrochersi;1;;1;vu avec MH;;T.GELIS;109;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Harpalus honestus;Harpalus honestus (Duftschmid, 1812);TGEL-078;Harpalus honestus;;1;1;vu avec MH;;T.GELIS;48;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Harpalus honestus;Harpalus honestus (Duftschmid, 1812);TGEL-079;Harpalus honestus;1;;1;vu avec MH;;T.GELIS;30;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Chlaenius decipiens;Chlaenius decipiens (L. Dufour, 1820);TGEL-080;Harpalus decipiens;1;;1;vu avec MH;;T.GELIS;42;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);TGEL-081;Anchomenus dorsalis;;1;1;;;T.GELIS;11.1;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);TGEL-082;Harpalus distinguendus;1;;1;vu  avec MH;;T.GELIS;45;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);TGEL-083;Harpalus distinguendus;;1;1;vu  avec MH;;T.GELIS;66;
ALPES-DE-HAUTE-PROVENCE;4;Puimoisson;;712;ouvert;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);TGEL-084;Harpalus distinguendus;;1;1;vu  avec MH;;T.GELIS;39;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;TGEL-085;Notiophilus substriatus;1;;1;;;T.GELIS;3.1;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;TGEL-086;Notiophilus substriatus;1;;1;;;T.GELIS;1.5;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;TGEL-087;Notiophilus substriatus;1;;1;;;T.GELIS;3.6;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;TGEL-088;Notiophilus substriatus;;1;1;;;T.GELIS;5.3;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;TGEL-089;Notiophilus substriatus;;1;1;;;T.GELIS;4;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Nebria brevicollis;Nebria brevicollis (Fabricius, 1792);TGEL-090;Nebria brevicollis;1;;1;;;T.GELIS;73;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Nebria brevicollis;Nebria brevicollis (Fabricius, 1792);TGEL-091;Nebria brevicollis;1;;1;;;T.GELIS;66;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Nebria brevicollis;Nebria brevicollis (Fabricius, 1792);TGEL-092;Nebria brevicollis;1;;1;;;T.GELIS;70;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-093;Amara aenea;;1;1;;;T.GELIS;27;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-094;Amara aenea;;1;1;;;T.GELIS;28;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-095;Amara aenea;;1;1;;;T.GELIS;18.9;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-096;Amara aenea;;1;1;;;T.GELIS;19.9;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-097;Amara aenea;;1;1;;;T.GELIS;26;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-098;Amara aenea;;1;1;;;T.GELIS;24;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-099;Amara aenea;;1;1;;;T.GELIS;16.1;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-100;Amara aenea;1;;1;;;T.GELIS;29;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-101;Amara aenea;1;;1;;;T.GELIS;24;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-102;Amara aenea;1;;1;;;T.GELIS;18.6;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-103;Amara aenea;1;;1;;;T.GELIS;28;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Amara aenea;Amara aenea (De Geer, 1774);TGEL-104;Amara aenea;1;;1;;;T.GELIS;25;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);TGEL-105;Anchomenus dorsalis;;1;1;;;T.GELIS;9.4;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Pseudoophonus griseus;Pseudoophonus griseus (Panzer, 1797);TGEL-106;Harpalus griseus;1;;1;revue le 14/08/24;;T.GELIS;41;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus affinis;Harpalus affinis (Schrank, 1781);TGEL-107;Harpalus affinis;1;;1;revue le 14/08/24;;T.GELIS;33;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);TGEL-108;Harpalus distinguendus;1;;1;revue le 14/08/24;;T.GELIS;40;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);TGEL-109;Harpalus distinguendus;1;;1;revue le 14/08/24;;T.GELIS;33;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);TGEL-110;Harpalus distinguendus;1;;1;revue le 14/08/24;;T.GELIS;49;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);TGEL-111;Harpalus distinguendus;1;;1;revue le 14/08/24;;T.GELIS;27;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);TGEL-112;Harpalus distinguendus;1;;1;revue le 14/08/24;;T.GELIS;31;
ISERE;38;Le Peage-De-Roussillon;;138;ferme;;Carabidae;Harpalus distinguendus;Harpalus distinguendus (Duftschmid, 1812);TGEL-113;Harpalus distinguendus;1;;1;revue le 14/08/24;;T.GELIS;46;
