no_campagne;id_site;date_complete;insee_commune;nom_commune;code_dept;site_officiel;x_theo;y_theo;classe_mat1p_million_dexpert;libelle_mat1p_million_dexpert;classe_mat2p_million_dexpert;libelle_mat2p_million_dexpert;classe_mat3p_million_dexpert;libelle_mat3p_million_dexpert;rp_95_nom;rp_2008_nom;rp_95_ger;signific_ger_95;rp_2008_ger;signific_ger_2008;occupation1;desc_code_occupation1;occupation3;desc_code_occupation3
1;621;03/05/2007;61394;SAINT-GERMAIN-DE-LA-COUDRE;61;True;521869.84;6798470.58;220;Secondary chalk;ND;ND;ND;ND;CALCISOL argilo-sableux a  dramage moderee issue de la craie glauconieuse de Cenomanien cultive;ND;24;CALCISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;622;30/04/2002;28378;SOUANCE-AU-PERCHE;28;True;537858.23;6798337.84;510;Residual loam;600;Detrital formations;ND;ND;LUVISOL-REDOXISOL  degrade glossique resature limoneux en surface sur gaize, cultive.;ND;75;LUVISOL-REDOXISOL;ND;ND;1;successions culturales;110;grandes cultures
1;623;01/10/2002;28119;LA CROIX-DU-PERCHE;28;True;553846.54;6798204.95;510;Residual loam;331;Clay-with-flints;ND;ND;LUVISOL DEGRADE - REDOXISOL limoneux peu structure;ND;70;LUVISOL DEGRADE;ND;ND;1;successions culturales;110;grandes cultures
1;624;08/10/2002;28326;SAINT-AVIT-LES-GUESPIERES;28;True;569834.78;6798071.85;510;Residual loam;ND;ND;ND;ND;LUVISOL-REDOXISOL peu degrade limoneux redoxique, cultive.;ND;75;LUVISOL-REDOXISOL;ND;ND;1;successions culturales;110;grandes cultures
1;625;04/10/2002;28246;MESLAY-LE-VIDAME;28;True;585823.04;6797938.51;510;Residual loam;ND;ND;ND;ND;NEOLUVISOL limoneux redoxique issu d'un limon des plateaux a  niveau de silex en profondeur, cultive;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;626;03/09/2002;28422;VOVES;28;True;601811.31;6797804.94;510;Residual loam;210;Limestone;ND;ND;NEOLUVISOL limoneux issu de limon de plateaux sur calcaire a  80 cm, cultive;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;627;27/09/2002;28276;NEUVY-EN-BEAUCE;28;True;617799.67;6797671.19;210;Limestone;ND;ND;ND;ND;CALCOSOL leptique sain caillouteux issu du calcaire de Beauce cultive;ND;27;CALCOSOL;ND;ND;1;successions culturales;110;grandes cultures
1;628;21/02/2001;45015;AUTRUY-SUR-JUINE;45;True;633788.11;6797537.25;210;Limestone;ND;ND;ND;ND;CALCOSOL argilo-limoneux issu de calcaire de Pithiviers cultive;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;629;01/02/2001;45236;ORVEAU-BELLESAUVE;45;True;649776.51;6797403.04;210;Limestone;ND;ND;ND;ND;CALCOSOL argilo-limoneux issu du calcaire de Pithiviers cultive;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;630;07/10/2002;77003;AMPONVILLE;77;True;665764.86;6797268.52;510;Residual loam;210;Limestone;ND;ND;CALCOSOL limoneux, profond, issu de limons sur calcaire, cultive;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;631;24/01/2007;77473;TREUZY-LEVELAY;77;True;681753.23;6797133.86;450;Sandstone;ND;ND;ND;ND;LUVISOL TYPIQUE amas calcaires locaux en reserve dystique? oligosature? redoxique a  dysmoder;ND;73;LUVISOL TYPIQUE;ND;ND;3;surfaces boisees;313;forets mixtes
1;632;09/10/2002;77531;VOULX;77;True;697741.64;6796999.01;510;Residual loam;ND;ND;ND;ND;BRUNISOL limoneux issu de limons de decarbonation sur argile a  silex, cultive;ND;16;BRUNISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;633;25/01/2007;89309;PONT-SUR-YONNE;89;True;713730;6796863.88;210;Limestone;ND;ND;ND;ND;CALCOSOL LEPTIQUE a  eumull carbonate peu profond sur calcaire crayeux a  rognons de silex a  eumull;ND;27;CALCOSOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;634;03/06/2005;89483;VOISINES;89;True;729718.35;6796728.59;220;Secondary chalk;ND;ND;ND;ND;CALCOSOL caillouteux, limono-argileux, cultive, issue de la craie avec horizon d'alteration;ND;27;CALCOSOL;ND;ND;1;successions culturales;150;jachere fixe
1;635;16/06/2005;89027;BAGNEAUX;89;True;745706.7;6796593.17;331;Clay-with-flints;220;Secondary chalk;ND;ND;CALCISOL argileux issu d'argile rouge a  silex reposant sur craie.;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;636;05/10/2004;10142;ESTISSAC;10;True;761694.99;6796457.55;220;Secondary chalk;ND;ND;ND;ND;RENDOSOL limoneux graveleux issu d'une formation crayeuse remaniee cultive en bas de versant;ND;126;RENDOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;637;18/10/2006;10340;SAINT-GERMAIN;10;True;777683.24;6796321.69;110;River alluvium;ND;ND;ND;ND;RENDOSOL limoneux, cultive (jachere 05/06), s/ alluvions limono-sableuses calcaires terrasse moyenne;ND;126;RENDOSOL;ND;ND;1;successions culturales;150;jachere fixe
1;638;13/06/2006;10209;LUSIGNY-SUR-BARSE;10;True;793671.38;6796185.65;510;Residual loam;110;River alluvium;ND;ND;NEOLUVISOL limoneux redoxique ss prairie permanente pa¢turee, issu de limons s/ alluvions de terrasse;ND;77;NEOLUVISOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;639;13/09/2005;10401;VENDEUVRE-SUR-BARSE;10;True;809659.55;6796049.4;310;Old clayey sedimentary deposits;ND;ND;ND;ND;LUVISOL-REDOXISOL limono-sableux, issu de sables et argiles Barremien, sous prairie semee de versant;ND;75;LUVISOL-REDOXISOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;640;12/10/2005;10002;AILLEVILLE;10;True;825647.8;6795912.97;217;Marly limestone;ND;ND;ND;ND;CALCOSOL limono-argileux, caillouteux, de versant, cultive, sur une formation marno-calcaire;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;641;18/10/2007;52140;COLOMBEY-LES-DEUX-EGLISES;52;True;841635.99;6795776.39;210;Limestone;ND;ND;ND;ND;CALCISOL argileux sur calcaire dur;ND;24;CALCISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;642;02/10/2007;52548;VRAINCOURT;52;True;857624.19;6795639.56;230;Marl;ND;ND;ND;ND;CALCOSOL limono-argileux sur marne calcaire;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;643;12/04/2007;52423;RIMAUCOURT;52;True;873612.36;6795502.51;210;Limestone;ND;ND;ND;ND;CALCISOL moyennement profond sur calcaire dur en dalles ;ND;24;CALCISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;644;06/03/2007;52247;ILLOUD;52;True;889600.44;6795365.31;215;Hard limestone;ND;ND;ND;ND;CALCISOL sur dalle calcaire dure a  35cm argileux leptique a  mesomull;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;645;16/11/2007;88283;MALAINCOURT;88;True;905588.5;6795227.95;230;Marl;ND;ND;ND;ND;NEOLUVISOL redoxique a  limons fins argileux sur marne du domerien sous prairie naturelle;ND;77;NEOLUVISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;646;26/06/2007;88466;THEY-SOUS-MONTFORT;88;True;921576.58;6795090.4;300;Clayey materials;ND;ND;ND;ND;BRUNISOL SATURE COLLUVIAL argileux a  eumull;ND;20;BRUNISOL SATURE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;647;19/05/2008;88151;DOMPAIRE;88;True;937564.66;6794952.64;250;Dolomite;ND;ND;ND;ND;CALCOSOL limono-argileux, leptique, cultive issu de calcaire dolomitique du trias superieur;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;648;21/12/2006;88209;GOLBEY;88;True;953552.69;6794814.71;140;Glaciofluvial drift;ND;ND;ND;ND;LUVISOL REDOXIQUE redoxique a  mesomull;ND;69;LUVISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;649;26/04/2007;88297;MEMENIL;88;True;969540.71;6794676.57;600;Detrital formations;ND;ND;ND;ND;BRUNISOL MESOSATURE pierreux limono-sableux colluvium de versant a  dysmoder;ND;17;BRUNISOL MESOSATURE;ND;ND;3;surfaces boisees;313;forets mixtes
1;650;24/05/2007;88505;VIENVILLE;88;True;985528.71;6794538.22;450;Sandstone;ND;ND;ND;ND;ALOCRISOL  a  hemimoder;ND;1;ALOCRISOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;651;22/05/2007;88181;FRAIZE;88;True;1001516.65;6794399.73;711;Granite;ND;ND;ND;ND;ALOCRISOL TYPIQUE moyennement epais sur fond rocheux a  moder;ND;3;ALOCRISOL TYPIQUE;ND;ND;3;surfaces boisees;312;forets de coniferes
1;652;13/11/2006;68277;RIQUEWIHR;68;True;1017504.64;6794261.14;450;Sandstone;ND;ND;ND;ND;BRUNISOL-ALOCRISOL pachique, limono-sableux, bien draine;ALOCRISOL pachique a  oligomull issu de granite;1;ALOCRISOL;1;ALOCRISOL;3;surfaces boisees;313;forets mixtes
1;653;22/11/2005;67121;ELSENHEIM;67;True;1033492.68;6794122.36;110;River alluvium;ND;ND;ND;ND;CALCOSOL (organo-tourbescent) LAS peu a  moyennement profond issu d'alluvions du Rhin;ND;27;CALCOSOL;ND;ND;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;656;20/02/2007;29159;PEUMERIT;29;True;154012.8;6785481.46;723;Serpentine;ND;ND;ND;ND;RANKOSOL HYDROMORPHE ISSU DE SERPENTINE D ALTERATION ARGILEUSE, EN JACHERE;ND;115;RANKOSOL;115;RANKOSOL;1;successions culturales;150;jachere fixe
1;657;16/02/2007;29232;QUIMPER;29;True;170000.55;6785353.47;711;Granite;ND;ND;ND;ND;BRUNISOL SUPERFICIEL ISSU DE GRANITE SUR BOSSE SABLE ARGILO LIMONEUX SAIN;ND;16;BRUNISOL;18;BRUNISOL;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;658;06/04/2006;29272;SAINT-YVI;29;True;185988.33;6785225.25;711;Granite;ND;ND;ND;ND;BRUNISOL MOYENNEMENT PROFOND SUR GRANITE;ND;16;BRUNISOL;18;BRUNISOL;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;659;24/01/2007;29004;BANNALEC;29;True;201976.14;6785096.75;711;Granite;ND;ND;ND;ND;BRUNISOL MOYENNEMENT PROFOND ISSU DE GRANITE DE HAUT DE VERSANT LIMONO SABLEUX;ND;16;BRUNISOL;18;BRUNISOL;1;successions culturales;120;grandes cultures et prairies courte duree
1;660;05/01/2007;56131;MESLAN;56;True;217963.96;6784967.96;731;Gneiss;ND;ND;ND;ND;BRUNISOL humique sain sur arene sablo argileuse de gneiss;ND;16;BRUNISOL;18;BRUNISOL;1;successions culturales;120;grandes cultures et prairies courte duree
1;661;27/04/2005;56110;LIGNOL;56;True;233951.8;6784838.96;711;Granite;ND;ND;ND;ND;BRUNISOL SAIN SUR ARENE GRANITIQUE;ND;16;BRUNISOL;18;BRUNISOL;2;surfaces toujours en herbe;210;STH 6-10 ans semee
1;662;28/02/2006;56016;BIEUZY;56;True;249939.68;6784709.74;711;Granite;ND;ND;ND;ND;BRUNISOL SAIN SUR GRANITE (BLOCS) A PARTIR DE 35CM;ND;16;BRUNISOL;18;BRUNISOL;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;663;28/03/2006;56144;NAIZIN;56;True;265927.57;6784580.25;740;Schists;ND;ND;ND;ND;LUVISOL REDOXISOL DANS MATERIEL D APPORT SUR ALTERITE DE SCHISTE A 85 CM;ND;75;LUVISOL-REDOXISOL;143;LUVISOL TYPIQUE-REDOXISOL;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;664;16/10/2006;56059;LES FORGES;56;True;281915.46;6784450.54;750;Other metamorphic rocks;ND;ND;ND;ND;ALOCRISOL TYPIQUE HUMIFERE limono-sableux issus de schistes a  dysmoder;ND;3;ALOCRISOL TYPIQUE;ND;ND;3;surfaces boisees;313;forets mixtes
1;665;18/10/2006;56080;GUILLIERS;56;True;297903.4;6784320.63;740;Schists;ND;ND;ND;ND;BRUNISOL colluvial sur alterite de schistes a  partir de 75 cm;ND;16;BRUNISOL;18;BRUNISOL;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;666;28/06/2006;35211;PAIMPONT;35;True;313891.41;6784190.55;510;Residual loam;450;Sandstone;ND;ND;BRUNISOL luvique limoneux sain issu de colluvions limoneuses sur gres armoricain a  50 cm, cultive;ND;16;BRUNISOL;18;BRUNISOL;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;667;03/11/2006;35187;MONTERFIL;35;True;329879.51;6784060.3;900;Other rocks;ND;ND;ND;ND;COLLUVIOSOL polylithique limoneux caillouteux issu d'eboulis d'alterat gres reposant sur schiste dur;ND;34;COLLUVIOSOL;34;COLLUVIOSOL;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;668;17/04/2005;35047;BRUZ;35;True;345867.65;6783929.86;110;River alluvium;ND;ND;ND;ND;NEOLUVISOL limoneux faiblement hydromorphe issu d'apports d'alluvions fines, sous prairie de 15 ans;ND;77;NEOLUVISOL;79;NEOLUVISOL;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;669;30/03/2005;35099;DOMLOUP;35;True;361855.8;6783799.25;510;Residual loam;740;Schists;ND;ND;PLANOSOL SEDIMORPHE REDOXIQUE OU PSEUDO LUVISOL REDOXIQUE A 2 NIVEAUX DE LABOUR ISSU DE LIMON;ND;102;PLANOSOL TYPIQUE;102;PLANOSOL TYPIQUE;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;670;30/11/2005;35087;CORNILLE;35;True;377844;6783668.46;740;Schists;ND;ND;ND;ND;NEOLUVISOL limoneux legerement hydromorphe, issu de l'alteration du schiste brioverien, cultive;ND;77;NEOLUVISOL;79;NEOLUVISOL;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;671;12/04/2005;35105;ERBREE;35;True;393832.21;6783537.48;150;Colluvium;ND;ND;ND;ND;FLUVIOSOL limoneux a  horizon reductique et caillouteux en profondeur, sous prairie permanente;ND;47;FLUVIOSOL;57;FLUVIOSOL;2;surfaces toujours en herbe;210;STH 6-10 ans semee
1;672;27/01/2003;53103;LE GENEST-SAINT-ISLE;53;True;409820.36;6783406.29;740;Schists;456;Quartzite;ND;ND;BRUNISOL luvique ou neoluvisol limoneux, engorge de maniere saisonniere en surface;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;673;14/01/2003;53007;ARGENTRE;53;True;425808.46;6783274.84;740;Schists;ND;ND;ND;ND;NEOLUVISOL faiblement lessive, carbonate, developpe sur schistes, cultive.;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;674;04/05/2007;53232;SAINT-LEGER;53;True;441796.59;6783143.17;110;River alluvium;ND;ND;ND;ND;REDUCTISOL argileux a  micropodzol? a  hydromull - hydromoder;ND;119;REDUCTISOL;ND;ND;3;surfaces boisees;330;peupleraies
1;675;22/01/2003;53265;TORCE-VIVIERS-EN-CHARNIE;53;True;457784.69;6783011.37;740;Schists;ND;ND;ND;ND;FLUVIOSOL-REDOXISOL brunifie, developpe sur schistes cambriens, sous prairie.;ND;155;FLUVIOSOL-REDOXISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;676;16/05/2006;72089;CONLIE;72;True;473772.73;6782879.38;210;Limestone;ND;ND;ND;ND;CALCOSOL pachique, issu de calcaire en position de bas de pente;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;677;26/04/2006;72024;LA BAZOGE;72;True;489760.82;6782747.22;310;Old clayey sedimentary deposits;ND;ND;ND;ND;LUVISOL-REDOXISOL issu d'argile sableuse en position de bord de plateau;ND;75;LUVISOL-REDOXISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;678;30/05/2006;72359;TORCE-EN-VALLEE;72;True;505748.99;6782614.89;400;Sandy materials;ND;ND;ND;ND;REDOXISOL alluvio-colluvial histique humifere, issu de debris organiques et sable en fond de vallee;ND;116;REDOXISOL;ND;ND;6;milieux naturels particuliers;617;prairies humides et megaphorbiaies
1;679;01/06/2006;72375;VILLAINES-LA-GONAIS;72;True;521737.16;6782482.36;110;River alluvium;310;Old clayey sedimentary deposits;ND;ND;BRUNISOL alluvio-colluvial, redoxique a horizon reductique profond, en position de cuvette;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;680;22/05/2006;72193;MELLERAY;72;True;537725.33;6782349.64;331;Clay-with-flints;310;Old clayey sedimentary deposits;ND;ND;PELOSOL vertique bilithique, issu d' argile a  silex sur argile lourde en position de pente faible;ND;86;PELOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;681;14/11/2003;41096;LE GAULT-PERCHE;41;True;553713.42;6782216.74;510;Residual loam;331;Clay-with-flints;ND;ND;LUVISOL degrade limoneux sur argile a  silex, cultive;ND;70;LUVISOL DEGRADE;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;682;16/04/2008;28211;LOGRON;28;True;569701.48;6782083.64;510;Residual loam;331;Clay-with-flints;ND;ND;LUVISOL limoneux, battant, hydromorphe issu de limon sur argile a  silex bariole et cultive.;ND;69;LUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;683;06/09/2002;28418;VILLIERS-SAINT-ORIEN;28;True;585689.54;6781950.27;331;Clay-with-flints;ND;ND;ND;ND;BRUNISOL caillouteux des 25 cm,  peu profond,  resature sur argile a  silex.;ND;16;BRUNISOL;ND;ND;1;successions culturales;110;grandes cultures
1;684;15/04/2003;28287;ORGERES-EN-BEAUCE;28;True;601677.63;6781816.68;210;Limestone;ND;ND;ND;ND;RENDOSOL argilo-limoneux cultive issu de calcaire de Beauce.;ND;126;RENDOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;685;17/09/2002;28121;DAMBRON;28;True;617665.79;6781682.91;510;Residual loam;210;Limestone;ND;ND;NEOLUVISOL argilo-limoneux sain, epais, developpe dans un limon des plateaux sur calcaire de Beauce;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;686;13/02/2001;45011;ATTRAY;45;True;633653.98;6781548.95;510;Residual loam;210;Limestone;ND;ND;CALCISOL argilo-limoneux sur formation calcaire;ND;24;CALCISOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;687;14/02/2001;45348;YEVRE-LA-VILLE;45;True;649642.15;6781414.71;210;Limestone;ND;ND;ND;ND;CALCOSOL argileux, leptique, pierreux, issu du Calcaire de Pithiviers, cultive.;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;688;20/02/2001;45303;SCEAUX-DU-GATINAIS;45;True;665630.33;6781280.17;110;River alluvium;ND;ND;ND;ND;CALCOSOL fluvique redoxique argileux issu d'alluvions carbonatees argileuses, cultive, en plaine;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;689;25/06/2001;45127;DORDIVES;45;True;681618.53;6781145.52;110;River alluvium;ND;ND;ND;ND;REDUCTISOL fluvique humique caillouteux;ND;119;REDUCTISOL;ND;ND;3;surfaces boisees;330;peupleraies
1;690;18/04/2001;45026;BAZOCHES-SUR-LE-BETZ;45;True;697606.73;6781010.7;510;Residual loam;ND;ND;ND;ND;BRUNISOL redoxique appauvri en argile en surface sur formation argilo-sableuse a  silex eocene;ND;16;BRUNISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;691;08/07/2005;89116;CORNANT;89;True;713594.88;6780875.62;900;Other rocks;310;Old clayey sedimentary deposits;ND;ND;REDOXISOL argileux, bilithique, d'argile sableux RC sur argile eocene.;ND;116;REDOXISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;692;07/02/2007;89051;LES BORDES;89;True;729583.02;6780740.36;ND;ND;ND;ND;ND;ND;NEOLUVISOL sur limon a  chaille a  oligomull;ND;77;NEOLUVISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;693;06/02/2007;89014;ARCES-DILO;89;True;745571.13;6780604.93;220;Secondary chalk;ND;ND;ND;ND;NEOLUVISOL sature sur limon a  silex a  eumull;ND;77;NEOLUVISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;694;08/02/2007;10222;MARAYE-EN-OTHE;10;True;761559.21;6780469.32;300;Clayey materials;ND;ND;ND;ND;BRUNISOL OLIGOSATURE colluvium d'argile a  chailles caillouteux desature a  moder;ND;18;BRUNISOL OLIGO-SATURE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;695;04/04/2007;10179;JEUGNY;10;True;777547.29;6780333.48;ND;ND;ND;ND;ND;ND;LUVISOL DEGRADE PLANOSOLIQUE (glossique) sur limons a  hemimoder - moder;ND;70;LUVISOL DEGRADE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;696;15/02/2007;10181;JULLY-SUR-SARCE;10;True;793535.25;6780197.46;521;Loess;ND;ND;ND;ND;LUVISOL-REDOXISOL PLANOSOLIQUE  a  hemimoder - moder;ND;75;LUVISOL-REDOXISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;697;02/04/2007;10427;VILLE-SUR-ARCE;10;True;809523.22;6780061.25;215;Hard limestone;ND;ND;ND;ND;RENDISOL superficiel argileux leptique sur dalle fissuree a  eumull;ND;125;RENDISOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;698;05/04/2007;10076;CHAMPIGNOL-LEZ-MONDEVILLE;10;True;825511.3;6779924.84;215;Hard limestone;ND;ND;ND;ND;CALCISOL superficiel argileux leptique sur dalle calcaire dure a  eumull;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;699;22/05/2007;52005;AIZANVILLE;52;True;841499.32;6779788.25;210;Limestone;ND;ND;ND;ND;CALCOSOL REDOXISOL, pachique, limoneux a  argilo-limoneux;ND;29;CALCOSOL-REDOXISOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;700;08/03/2007;52121;CHAUMONT;52;True;857487.31;6779651.4;215;Hard limestone;ND;ND;ND;ND;LITHOSOL CALCAIRE leptique sur calcaire dur caillouteux superficiel a  eumull;ND;67;LITHOSOL;ND;ND;3;surfaces boisees;313;forets mixtes
1;701;11/09/2007;52001;AGEVILLE;52;True;873475.28;6779514.37;210;Limestone;ND;ND;ND;ND;CALCISOL argileux;ND;24;CALCISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;702;04/05/2007;52074;BREUVANNES-EN-BASSIGNY;52;True;889463.17;6779377.23;110;River alluvium;ND;ND;ND;ND;FLUVIOSOL typique;ND;50;FLUVIOSOL TYPIQUE;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
