scenario_family,scenario,baseline_scenario,unit_type,iter,inference,stability,inference_label
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,7,procrustes_r2,0.9984473151448772,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,8,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,8,q0_cor,0.9888584640210383,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,8,q1_cor,0.995172844071756,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,8,q2_cor,0.9965260559974431,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,8,coverage_chao_cor,0.9957582863116339,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,8,bray_curtis_cor,0.9955604173358229,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,8,jaccard_pa_cor,0.9788825519663091,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,8,sorensen_pa_cor,0.9812050678274785,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,8,procrustes_r2,0.9962438198417234,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,9,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,9,q0_cor,0.9845879554856746,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,9,q1_cor,0.9889935271999873,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,9,q2_cor,0.9914922479544159,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,9,coverage_chao_cor,0.9686861441105117,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,9,bray_curtis_cor,0.9915012568276413,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,9,jaccard_pa_cor,0.9673523881280397,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,9,sorensen_pa_cor,0.9721363985127678,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,9,procrustes_r2,0.995062721322385,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,10,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,10,q0_cor,0.9834125870163682,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,10,q1_cor,0.9912538004280504,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,10,q2_cor,0.9941299080913516,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,10,coverage_chao_cor,0.9868284688418381,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,10,bray_curtis_cor,0.9906562594588764,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,10,jaccard_pa_cor,0.9529036825008519,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,10,sorensen_pa_cor,0.9600909093578668,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,10,procrustes_r2,0.9949626004800354,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,q0_cor,0.9836000517299889,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,q1_cor,0.9853417804367443,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,q2_cor,0.9854780691135461,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,coverage_chao_cor,0.9528510078631862,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,bray_curtis_cor,0.9907036316449149,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,jaccard_pa_cor,0.9618167467238324,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,sorensen_pa_cor,0.9666143097119237,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,procrustes_r2,0.9972576716102164,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,q0_cor,0.9752281793500481,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,q1_cor,0.9791346670269409,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,q2_cor,0.9837157507118205,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,coverage_chao_cor,0.9667486295762132,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,bray_curtis_cor,0.9936868644762464,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,jaccard_pa_cor,0.9638374122095993,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,sorensen_pa_cor,0.9694114424857794,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,procrustes_r2,0.9989491271847291,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,q0_cor,0.974182376831467,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,q1_cor,0.980304328450223,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,q2_cor,0.9784056954608665,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,coverage_chao_cor,0.9879017536722561,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,bray_curtis_cor,0.9934306815563534,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,jaccard_pa_cor,0.9634096193368094,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,sorensen_pa_cor,0.9693043071053394,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,procrustes_r2,0.996585150869518,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,q0_cor,0.9738145636986318,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,q1_cor,0.9798272940062427,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,q2_cor,0.9861243087341438,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,coverage_chao_cor,0.9781850397614258,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,bray_curtis_cor,0.9935972572830412,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,jaccard_pa_cor,0.9645584727404135,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,sorensen_pa_cor,0.9692198238793145,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,procrustes_r2,0.9989165439125507,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,q0_cor,0.9824905937166277,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,q1_cor,0.9849331326066731,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,q2_cor,0.9839999633808845,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,coverage_chao_cor,0.9845842208438615,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,bray_curtis_cor,0.993448767101871,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,jaccard_pa_cor,0.9660481372655283,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,sorensen_pa_cor,0.968923396886473,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,procrustes_r2,0.9959864270692871,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,q0_cor,0.9780654935042612,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,q1_cor,0.9801540290507109,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,q2_cor,0.976219249058111,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,coverage_chao_cor,0.9680566083938087,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,bray_curtis_cor,0.9918524799243021,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,jaccard_pa_cor,0.969566504281056,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,sorensen_pa_cor,0.9746063602007357,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,procrustes_r2,0.9991197157113023,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,q0_cor,0.9780496425711662,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,q1_cor,0.9812180633384323,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,q2_cor,0.9794169897569793,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,coverage_chao_cor,0.9689499215616377,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,bray_curtis_cor,0.9907332817887321,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,jaccard_pa_cor,0.9583694981563412,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,sorensen_pa_cor,0.9635952761283993,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,procrustes_r2,0.9970196119813737,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,q0_cor,0.9806260597114058,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,q1_cor,0.9825128954995338,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,q2_cor,0.9819964659021514,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,coverage_chao_cor,0.9421732182046689,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,bray_curtis_cor,0.9902709219551956,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,jaccard_pa_cor,0.9543661565319567,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,sorensen_pa_cor,0.9594997962342144,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,procrustes_r2,0.9970766050702986,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,q0_cor,0.9747240701680792,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,q1_cor,0.9816529647543443,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,q2_cor,0.9779599362938697,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,coverage_chao_cor,0.9745671723999287,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,bray_curtis_cor,0.9849957078350147,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,jaccard_pa_cor,0.9573755293669555,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,sorensen_pa_cor,0.9636776035771657,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,procrustes_r2,0.9967500389452264,ordination Procrustes R2
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,abundance_cor,1,total abundance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,q0_cor,0.9776233005636459,q0 richness / number of units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,q1_cor,0.9794019726606574,Hill q1 / effective units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,q2_cor,0.9756205578657321,Hill q2 / dominant units
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,coverage_chao_cor,0.990155460415378,sample coverage Chao
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,bray_curtis_cor,0.9877770511065511,Bray-Curtis abundance distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,jaccard_pa_cor,0.952996786658222,Jaccard presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,sorensen_pa_cor,0.9584756690247392,Sørensen presence-absence distance
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,procrustes_r2,0.9872138215011315,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,1,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,1,q0_cor,0.9486593150942002,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,1,q1_cor,0.9435967012054529,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,1,q2_cor,0.9397722415149362,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,1,coverage_chao_cor,0.8722010209672695,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,1,bray_curtis_cor,0.9745808803722585,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,1,jaccard_pa_cor,0.9127733939949545,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,1,sorensen_pa_cor,0.926735696363651,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,1,procrustes_r2,0.9919783437530731,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,2,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,2,q0_cor,0.9417048719294904,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,2,q1_cor,0.9562245019730091,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,2,q2_cor,0.9597880946454759,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,2,coverage_chao_cor,0.9171839012534131,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,2,bray_curtis_cor,0.9827403405184646,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,2,jaccard_pa_cor,0.9343992639255895,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,2,sorensen_pa_cor,0.9456114642444067,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,2,procrustes_r2,0.9848872535766877,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,3,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,3,q0_cor,0.9509147662298023,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,3,q1_cor,0.9375857758083833,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,3,q2_cor,0.930827704451753,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,3,coverage_chao_cor,0.8086364836194341,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,3,bray_curtis_cor,0.9841412536126323,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,3,jaccard_pa_cor,0.9263544872103089,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,3,sorensen_pa_cor,0.9397133123857094,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,3,procrustes_r2,0.9866546569901693,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,4,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,4,q0_cor,0.9466528830308225,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,4,q1_cor,0.9517281315336034,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,4,q2_cor,0.9531166554208803,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,4,coverage_chao_cor,0.9275731980887155,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,4,bray_curtis_cor,0.9747881729425044,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,4,jaccard_pa_cor,0.9153057655325868,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,4,sorensen_pa_cor,0.9256355178445159,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,4,procrustes_r2,0.978852768533865,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,5,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,5,q0_cor,0.9632270404862471,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,5,q1_cor,0.9611475676623744,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,5,q2_cor,0.9554779866468428,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,5,coverage_chao_cor,0.9255166867533015,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,5,bray_curtis_cor,0.9845127941018378,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,5,jaccard_pa_cor,0.9275154771294992,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,5,sorensen_pa_cor,0.93681005936841,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,5,procrustes_r2,0.9903527120619307,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,6,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,6,q0_cor,0.9381475723914134,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,6,q1_cor,0.9511549537625269,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,6,q2_cor,0.9624464292090423,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,6,coverage_chao_cor,0.9401782590024631,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,6,bray_curtis_cor,0.9857319767973882,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,6,jaccard_pa_cor,0.9276237899448131,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,6,sorensen_pa_cor,0.9416907170316509,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,6,procrustes_r2,0.9897135688884842,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,7,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,7,q0_cor,0.9534102218946119,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,7,q1_cor,0.9572631499466809,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,7,q2_cor,0.9477113481327767,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,7,coverage_chao_cor,0.9496935553524677,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,7,bray_curtis_cor,0.9845955363650526,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,7,jaccard_pa_cor,0.9383755257897074,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,7,sorensen_pa_cor,0.9487323557049017,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,7,procrustes_r2,0.985837468750471,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,8,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,8,q0_cor,0.9458062641275555,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,8,q1_cor,0.9528313900751635,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,8,q2_cor,0.9473249991074484,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,8,coverage_chao_cor,0.838994926467338,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,8,bray_curtis_cor,0.9663353724561358,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,8,jaccard_pa_cor,0.9039403237049394,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,8,sorensen_pa_cor,0.9124280334632949,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,8,procrustes_r2,0.9583571923750831,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,9,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,9,q0_cor,0.9601317989472934,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,9,q1_cor,0.9613067338511248,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,9,q2_cor,0.9583754381323304,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,9,coverage_chao_cor,0.9650998169306134,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,9,bray_curtis_cor,0.9836388255743013,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,9,jaccard_pa_cor,0.9273680624821887,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,9,sorensen_pa_cor,0.9346077400908855,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,9,procrustes_r2,0.9883171079814861,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,10,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,10,q0_cor,0.9528187353931437,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,10,q1_cor,0.9490372672920502,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,10,q2_cor,0.9256698601689247,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,10,coverage_chao_cor,0.9091132545791331,sample coverage Chao
