varied_parameter,factor_label,factor_value,factor_value_label,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,n_replicates,delta_alpha_med,delta_alpha_p10,delta_alpha_p90,delta_gamma_med,delta_gamma_p10,delta_gamma_p90,delta_occupancy_med,delta_occupancy_p10,delta_occupancy_p90,apparent_differentiation_probability,apparent_homogenisation_probability
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,18.84920634920634,18.1163904615615,21.2824754901961,0,0,0,18.84920634920636,18.11639046156151,21.28247549019607,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,29.067460317460313,26.95861282294019,31.519607843137273,0,0,0,29.067460317460323,26.958612822940186,31.519607843137248,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,60.847880299251855,55.72688799793676,67.51899509803923,43.421052631578945,42.30769230769231,48.45154845154845,9.527003783969729,7.657918367178933,16.611154896705365,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,8.1349206349206309,7.723023804349296,8.411151960784318,24.675324675324674,22.02429149797571,27.692307692307693,-13.26491013071895,-15.63600264069844,-11.232011480313684,1,0
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,99.58437240232749,86.36087078849265,107.68321078431373,46.753246753246756,44.61538461538461,48.94736842105263,34.518494897959194,27.869160272847473,41.15612237704816,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,22.74509803921569,20.376913452459455,23.749999999999996,41.02564102564103,32.67206477732793,42.777222777222775,-13.290160100737541,-15.330734434990047,-6.6873691224062455,1,0
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,35.91269841269842,31.75584325310627,39.65009351620947,44.15584415584416,39.48717948717949,47.65182186234817,-6.759406465288824,-7.739587515701149,-2.4483411983411916,1,0
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,66.26984126984127,60.033851854853275,71.5919117647059,47.36842105263158,42.30769230769231,49.22077922077922,14.029927760577921,9.699307561667911,17.34914602102102,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,7.564422277639218,6.973634850296602,8.381535947712429,26.923076923076923,21.28205128205128,30.105946684894054,-15.252273357011516,-16.753917607447022,-11.68257156129496,1,0
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,107.83730158730157,95.90161720268506,114.23774509803923,46.05263157894737,42.82051282051282,49.22077922077922,43.298933608531144,34.01292662636625,47.0002145002145,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,22.482638888888907,21.385237055072807,25.49112978524743,40.78947368421053,36.41025641025641,42.00799200799201,-11.212448282065123,-13.576202609722777,-9.71957128423584,1,0
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,35.328345802161245,33.759700827647656,38.00285947712419,42.857142857142854,39.48717948717949,46.11336032388664,-5.419632066604011,-6.905363987166062,-2.9713559497873225,1,0
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,-4.166666666666664,-8.574267456359099,-1.121557042314707,-14.473684210526315,-18.974358974358978,-6.706626706626707,7.425052530842364,5.302304799685945,16.213176735580404,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,-30.73204419889503,-30.950131578894588,-29.885401522828907,-25,-26.13477088948787,-23.74331550802139,-7.947477539737388,-8.19380375273874,-6.152822125626351,1,0
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,-8.295761947700635,-8.633587147519043,-7.924082393591291,-21.21212121212121,-23.363106796116504,-19.215164615896242,17.14184897671136,13.443949307905067,19.33168998184478,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,-36.15485564304462,-37.47498212644613,-35.113075584904315,-25.714285714285715,-25.714285714285715,-24.596078431372547,-14.05461336563698,-15.983086278076453,-13.824199766315678,1,0
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,-18.25613079019074,-18.415354666848817,-17.95280798450767,-23.529411764705884,-24.80392156862745,-22.40145542753184,7.390894819466237,5.21633830559444,8.796074635725015,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,-24.223602484472053,-24.49334162825071,-22.541971670658988,-24.271844660194176,-25.42857142857143,-23.444344434443444,0.6618873549348822,-0.27393966893976285,2.2695252600470583,0.2,0.8
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,-74.00295420974889,-79.10761291216403,-71.15172735760972,-91.02564102564102,-92.22672064777328,-90.20979020979021,189.68136737708375,142.45420674504214,230.07570806100216,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,-27.84342688330871,-31.220238095238088,-25.926507261258617,-65.38461538461539,-65.89410589410589,-63.481781376518214,106.34920634920637,90.8095323884641,117.23367987773153,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,42.98375184638111,41.30208333333334,44.39499290988215,33.333333333333336,29.835953520164047,35.38461538461539,7.136919605747535,5.628675343496553,9.859590535884323,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,9.325396825396817,9.264633475251262,10.031691604322527,26.31578947368421,22.990342990342988,28.205128205128204,-12.861689814814815,-14.56724879087363,-11.109009297950363,1,0
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,52.658788774002964,51.03174603174604,55.06786954183168,34.61538461538461,32.638414217361586,35.38461538461539,13.344671201814066,12.54881027246004,16.320527771032125,0,1
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,21.031746031746017,20.455772333871202,22.772136057771224,32.05128205128205,28.4688995215311,32.82051282051282,-7.385524372230436,-8.496419607476907,-5.918984428788354,1,0
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,30.174563591022427,29.573412698412696,31.46702580589104,32.05128205128205,30.625427204374574,33.333333333333336,-1.421204270876201,-2.435970141380034,0.11273120776130055,0.6,0
regional_observed_ratio,Regional / observed species ratio,1.5,1.5,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,0,0,0,-1.2820512820512822,-2.8504828504828508,-0.5128205128205133,1.298701298701301,0.5194805194805189,2.951912951912956,0,0.8
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,5,33.88581952117864,32.186671456923094,39.07693702679421,0,0,0,33.885819521178625,32.18667145692311,39.076937026794205,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,5,5.8210251954821794,5.0131256658941314,6.135467198621752,0,0,0,5.821025195482195,5.013125665894146,6.135467198621748,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,50.13032145960035,46.30050269286674,57.19745054480059,0,0,0,50.13032145960034,46.30050269286674,57.197450544800574,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,13.996316758747705,12.752658678683767,15.141451693339977,0,0,0,13.996316758747689,12.752658678683762,15.141451693339977,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,22.65193370165746,20.05532400730284,25.92468755194873,0,0,0,22.651933701657438,20.05532400730284,25.92468755194874,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,36.31624674196351,30.67737223070416,37.181620347282035,0,0,0,36.316246741963496,30.67737223070418,37.181620347282035,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,4.952215464813199,4.62199180606966,6.137620709978688,0,0,0,4.952215464813201,4.621991806069667,6.137620709978691,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,50.73848827106863,47.602561427018,57.67541672333802,0,0,0,50.738488271068626,47.60256142701799,57.67541672333801,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,14.906832298136644,11.178710426208863,15.581991540203067,0,0,0,14.90683229813664,11.178710426208866,15.581991540203063,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,20.6776715899218,18.384389793833673,23.56088770004987,0,0,0,20.6776715899218,18.38438979383369,23.560887700049875,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,64.18219461697723,59.53509147692115,68.0531686188462,124.35897435897436,118.71794871794873,129.87017543859648,-26.777794769842483,-29.273206665314547,-24.897201233620613,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,8.747697974217303,7.4925598450996915,10.280863218026028,54.666666666666664,43.58974358974359,61.90283400809716,-29.268657186005534,-32.11607192772909,-25.06409865173748,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,105.70902394106812,102.74213969009574,107.5104275286757,141.02564102564102,130.3179487179487,142.22672064777328,-14.512471655328806,-15.447456252953145,-11.142406333825884,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,23.664825046040523,22.235564713906335,26.01198345843833,96,78.97435897435898,107.48987854251011,-37.202070609265604,-39.68846282130743,-31.08987624903822,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,37.04379562043795,35.00864491590853,39.04178534252999,111.53846153846153,95.38461538461539,113.48421052631579,-35.3567001790387,-35.85772801280026,-29.863058614247137,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,69.6687370600414,66.42513295552487,73.77102068798644,129.33333333333334,121.82186234817813,130.25641025641028,-25.36284162281446,-26.3326233185107,-23.582868560418056,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,8.51433536055603,8.168740778167088,9.03552915929939,53.94736842105263,46.15384615384615,60.38974358974359,-29.71934960885238,-32.18440125484199,-25.693332648762535,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,116.5073848827107,110.99243051010703,119.17237972335363,139.47368421052633,137.0051282051282,142.82051282051282,-9.692106840366668,-12.522243534662081,-8.291254416768451,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,25.15527950310559,23.12090964206076,25.872081300157287,96,86.15384615384616,109.1970310391363,-35.85207805750037,-40.364016641403566,-33.24756367360547,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,39.96316758747699,37.18488374703992,40.841002856236116,117.94871794871794,106.57435897435897,124.54790823211874,-35.16624040920717,-38.03088824533983,-33.130428144169244,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,-2.7372262773722644,-6.114657808840544,-1.173565143929613,-6.666666666666667,-13.333333333333334,-4.932523616734144,4.210114702815433,3.956074116249278,8.340793345917874,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,-33.47745521927116,-33.91309802538668,-32.62418642552336,-34.45378151260504,-35.78151260504202,-33.60294117647059,1.641094522222797,-0.4516877087685678,4.44460322417137,0.2,0.8
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,-8.213716108452951,-9.599622705531324,-7.944002895223652,-27.77777777777778,-28.17533129459735,-26.651583710407238,26.145865939274685,24.109192505786282,27.860511950283907,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,-39.88936693300553,-40.82499529456051,-38.97888270596667,-34.45378151260504,-37.02479338842976,-33.60294117647059,-8.203500203500196,-8.550245000665715,-5.573408155804762,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,-18.550106609808115,-19.267583183901177,-18.215118416783817,-32.17391304347826,-32.52473763118441,-31.190476190476197,20.08638128041113,17.467800818428433,21.15206411183143,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,-25.47945205479452,-25.647578376318414,-24.144811274307862,-33.898305084745765,-34.2489772063121,-32.86945812807882,13.551995931858631,10.832841049763786,14.75528550809836,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,-72.37185056472633,-73.61243608661337,-71.63203262178753,-85.8974358974359,-87.67179487179487,-85.67476383265857,103.70504247243814,84.27906947724387,125.34216200447722,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,-12.326043737574558,-14.367576274518509,-10.601443556043609,-46.15384615384615,-48.06153846153846,-42.422402159244264,62.82306163021869,52.294691605307875,68.00261717596153,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,47.61077324066029,45.69716141456968,50.05474452554744,52.56410256410256,50.266666666666666,55.20917678812416,-3.3057851239669493,-4.541901756114375,-1.5278398878721793,0.8,0
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,8.931860036832404,6.901730963983068,9.789438551174701,38.1578947368421,33.84615384615385,38.58461538461538,-20.515160022459295,-21.16541023960594,-20.130415766956496,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,61.13138686131387,59.44126725312762,63.75759239559383,53.84615384615385,51.93846153846154,57.577597840755736,4.413518886679927,2.25304431508806,6.715490262141733,0,1
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,22.92817679558012,22.070358042880855,24.69556149975063,48.717948717948715,45.58974358974359,50,-16.35610766045549,-18.07627859225127,-15.587128759234295,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,32.92788879235447,31.77018182873561,34.41451334317056,50,47.66153846153846,51.302294197031046,-11.94491152213949,-12.407636965466615,-9.100968396857908,1,0
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,0,0,0,-1.2820512820512822,-2.1122807017543863,0,1.2987012987013047,0,2.1621621621621547,0,0.6
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,5,23.71342078708377,21.150426863200178,24.78592628012793,0,0,0,23.713420787083745,21.150426863200188,24.785926280127917,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,5,3.839732888146919,3.503691953829925,4.988356298439735,0,0,0,3.83973288814692,3.503691953829912,4.988356298439728,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,30.171543895055493,26.49712354504895,33.639490292281366,0,0,0,30.171543895055503,26.497123545048947,33.63949029228137,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,10.090817356205855,9.08998198867818,11.832867500677661,0,0,0,10.090817356205847,9.089981988678183,11.832867500677654,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,13.622603430877904,11.899933881284914,15.556705457806336,0,0,0,13.622603430877895,11.89993388128492,15.556705457806338,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,23.049956178790527,19.212107633138984,24.315154191506593,0,0,0,23.049956178790527,19.21210763313898,24.315154191506583,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,3.2554257095158587,2.7358761721399714,4.278551772048969,0,0,0,3.2554257095158663,2.735876172139967,4.2785517720489565,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,29.667003027245215,26.854280944431203,33.296262531714504,0,0,0,29.6670030272452,26.85428094443119,33.2962625317145,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,10.39354187689203,8.78948115395364,10.886051408537925,0,0,0,10.393541876892025,8.789481153953643,10.88605140853793,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,15.337423312883434,13.011969232499379,16.259753546992492,0,0,0,15.337423312883432,13.011969232499393,16.259753546992474,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,67.20484359233099,62.05275613056688,72.28889031079673,190.78947368421052,178.580946035976,206.25427204374574,-44.09434204221027,-46.281170122606895,-38.146058687100556,1,0
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,8.588957055214715,7.361804930619795,9.947473431328635,60.526315789473685,56.55433174420516,73.94736842105263,-32.40793154652032,-37.424150562190235,-30.893637393059265,1,0
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,109.29009640666081,103.62235388979957,113.8571254064556,217.10526315789474,196.49900066622251,236.74641148325358,-34.31317218955024,-37.92746916356604,-28.860485159317037,1,0
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,24.54090150250417,23.053803233964622,26.657900195839204,126.3157894736842,110.52631578947367,140.20384678612524,-45.93889489024316,-47.92745394160538,-40.00124952359626,1,0
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,38.44601412714431,33.6872533787033,39.798502731032556,147.3684210526316,136.57894736842107,167.94016110471807,-44.5406271822728,-49.358755300407196,-40.96399555461864,1,0
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,72.70450751252086,66.45965265426489,76.6097666454537,193.42105263157896,186.90872751499,210.4032809295967,-42.54181997237078,-44.682586296630795,-39.42822810963578,1,0
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,7.573415765069565,7.081079925610812,10.726589387964133,64.55696202531645,57.89473684210526,84.58646616541353,-34.62846272738082,-40.176702112977026,-32.10163428897023,1,0
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,116.52754590984975,111.39940695748058,125.55262167873227,223.68421052631578,206.98534310459695,236.78742310321257,-33.10531101972121,-34.41450369035693,-28.77679529849347,1,0
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,26.43794147325933,24.04385980756181,27.8694341719929,135.44303797468353,130.5263157894737,145.37935748462064,-47.22862125889518,-48.843336115001634,-44.7211091613224,1,0
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,39.26380368098159,35.27920052225116,41.936522781690265,157.89473684210526,154.6469020652898,170.16404647983597,-47.14506907021201,-48.36277480760616,-45.24559915029057,1,0
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,-0.8130081300813123,-1.37831190619166,-0.2547264503177583,-3.9473684210526314,-8.643198906356801,-1.812125249833445,3.2631696179975522,1.5469175209262365,7.957303688617454,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,-33.747044917257675,-34.669429701211655,-33.43669258017057,-39.84375,-41.3571854502087,-37.50387596899225,10.671320493967157,6.230593150554364,11.404711478427526,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,-8.360128617363355,-8.541317581821467,-7.015463842539388,-30.275229357798164,-31.926719453501008,-28.411214953271028,32.14221680352851,29.108315499708723,34.74190149156318,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,-41.12299465240642,-41.727614536035475,-39.974679318720966,-40.15151515151515,-41.62494822178827,-39.90625,-0.3214607175003155,-1.3155621304876313,0.2314143247391865,0.2,0
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,-18.457648546144135,-19.575857019743978,-18.28243292417747,-36.36363636363637,-38.68555686737505,-35.91719614675138,28.099814597601114,27.278795928050393,31.37036029352219,0,1
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,-25.033025099075296,-26.818600816084913,-24.38253036713525,-38.4,-39.97676519943204,-36.993172268907564,22.281459419210726,18.500304701990935,23.045421106813414,0,1
