varied_parameter,factor_label,factor_value,factor_value_label,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,n_replicates,alpha_q0_spearman_med,bray_spearman_med,jaccard_spearman_med,sorensen_spearman_med
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,0.8152227286794621,0.9872245737337146,0.7750589587236726,0.7750589587236726
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,0.9521183127658702,0.9988883345259263,0.9706926521292949,0.9706926521292949
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,0.8175310018701061,0.9692186876765664,0.6716986092929652,0.6716986092929652
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,0.8971096467162892,0.9971932108638084,0.9154078904467366,0.9154078904467366
regional_observed_ratio,Regional / observed species ratio,3,3,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,0.8514288461744267,0.994751929887322,0.8644410186177977,0.8644410186177977
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,0.9754371375232629,0.9474001265763222,0.9266317967467724,0.9266317967467724
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,0.9259503582107022,0.9873591343663044,0.8746074492676319,0.8746074492676319
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,0.9438995870613482,0.9987762781390229,0.9782109513588603,0.9782109513588603
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,0.9334030046580827,0.9716082618616457,0.8659770315254807,0.8659770315254807
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,0.9188702562657143,0.9961881735598893,0.9335355866282773,0.9335355866282773
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,0.9216949128560982,0.9940467572316004,0.8972525863663989,0.8972525863663989
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,0.5436188859183049,0.287578379531677,0.31238113479143886,0.31238113479143886
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,0.8966995151711539,0.795240296108858,0.7294318251357056,0.7294318251357056
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,0.9174157421770855,0.9932007081182846,0.87755032458263,0.87755032458263
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,0.9627037336128123,0.9994357881242644,0.9824728399859457,0.9824728399859457
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,0.9447065801777702,0.9843954205560939,0.8713625031419072,0.8713625031419072
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,0.9120669332548799,0.9979346485714267,0.9318748072726634,0.9318748072726634
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,0.9365487737345587,0.9966265382346904,0.9049477670001348,0.9049477670001348
regional_observed_ratio,Regional / observed species ratio,3,3,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,1,0.9999982080700125,0.999865450954354,0.999865450954354
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,5,0.8990037499566215,0.9787378672998841,0.7924448849306132,0.7924448849306132
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,5,0.9679884533594826,0.9987869743164877,0.9597296178363116,0.9597296178363116
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,0.8976565688390185,0.9492496475705308,0.7453448041985095,0.7453448041985095
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,0.951692276463887,0.9961605062599233,0.9011072587945347,0.9011072587945347
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,0.9304252009987258,0.9919812135750208,0.861879295056019,0.861879295056019
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,0.9086962170411698,0.9821737383703032,0.8054650059160927,0.8054650059160927
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,0.9761502205035307,0.9990832910552734,0.9693282846697248,0.9693282846697248
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,0.9122321594065542,0.9508140100894336,0.7662167672122062,0.7662167672122062
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,0.9456329779129715,0.9954654416306044,0.899642198928713,0.899642198928713
regional_observed_ratio,Regional / observed species ratio,6,6,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,0.9198894252053447,0.9930828294759976,0.8581712938562234,0.8581712938562234
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,0.8115384456853545,0.9887050118195914,0.8024829629613865,0.8024829629613865
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,0.933966895530055,0.9989651929025413,0.9746724589880544,0.9746724589880544
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,0.7689107071345538,0.978054063581178,0.7115356545947699,0.7115356545947699
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,0.8754233191973295,0.9968917748868292,0.9357784660523786,0.9357784660523786
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,0.820149626098313,0.9950967655316496,0.8745570836107978,0.8745570836107978
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,0.7926844846778096,0.9890379990310583,0.8021356634987529,0.8021356634987529
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,0.9497118328756126,0.9990937525301955,0.9788289619065085,0.9788289619065085
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,0.7563433539096421,0.9788273295431051,0.7230025939601793,0.7230025939601793
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,0.883705970334358,0.9973168775332495,0.9378864878459341,0.9378864878459341
regional_observed_ratio,Regional / observed species ratio,6,6,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,0.8425495888225704,0.9953626033492283,0.8937546786746977,0.8937546786746977
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,0.9924633164183233,0.9910948532941859,0.9735685475872679,0.9735685475872679
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,0.8997872127234712,0.9857056908702172,0.8846323415048153,0.8846323415048153
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,0.9444787694192197,0.9988378397376333,0.9770149180366035,0.9770149180366035
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,0.921476719764896,0.9700122888474744,0.8734594883880759,0.8734594883880759
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,0.9018518524128986,0.9956327575850485,0.9352909919149627,0.9352909919149627
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,0.9061075559787827,0.9926391387560101,0.9100519894914221,0.9100519894914221
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,0.49117274228902197,0.2556529571385145,0.35277276572263616,0.35277276572263616
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,0.9638207342014794,0.8666508089785585,0.8168311270082272,0.8168311270082272
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,0.894725574711899,0.9929803859203956,0.8771724644032397,0.8771724644032397
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,0.957590065078273,0.999211163800313,0.9793785708645277,0.9793785708645277
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,0.9410022383702324,0.9854800679625417,0.8852652177078784,0.8852652177078784
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,0.900511877234084,0.9979760602633025,0.9444216938545863,0.9444216938545863
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,0.8917435482213667,0.9967362816635934,0.9143495229716767,0.9143495229716767
regional_observed_ratio,Regional / observed species ratio,6,6,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,1,0.9999944372011598,0.9995411772375812,0.9995411772375812
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,5,0.911418479588686,0.9922726107496365,0.8677384131185883,0.8677384131185883
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,5,0.9790669024610691,0.9995481365878819,0.9751671461082687,0.9751671461082687
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,0.8888699543971942,0.9772896808373468,0.8026505604817684,0.8026505604817684
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,0.9525647896420136,0.9987201876970594,0.9442049541248007,0.9442049541248007
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,0.925435394912896,0.9967541657029991,0.9116273593980343,0.9116273593980343
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,0.9232116983417835,0.9929060895600271,0.8542710681754047,0.8542710681754047
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,0.9747918659855277,0.9994056731299771,0.9807467315187187,0.9807467315187187
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,0.9048719151685586,0.9811544127591041,0.8201529533706218,0.8201529533706218
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,0.9512091167014145,0.9982446368327459,0.9509456249764285,0.9509456249764285
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,0.9438205314483111,0.9973667151530854,0.916271915313351,0.916271915313351
regional_observed_ratio,Regional / observed species ratio,12,12,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,0.7909701364046581,0.992500836765149,0.8363973732736494,0.8363973732736494
regional_observed_ratio,Regional / observed species ratio,12,12,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,0.94090672953451715,0.9991953415655588,0.9816624060474886,0.9816624060474886
regional_observed_ratio,Regional / observed species ratio,12,12,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,0.7668343684676818,0.9847279259173405,0.7591242914966221,0.7591242914966221
regional_observed_ratio,Regional / observed species ratio,12,12,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,0.8933854945981792,0.9979678393703185,0.9437616545200516,0.9437616545200516
regional_observed_ratio,Regional / observed species ratio,12,12,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,0.8297775380458581,0.9969077536353657,0.9032250735141567,0.9032250735141567
regional_observed_ratio,Regional / observed species ratio,12,12,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,0.7935350213750929,0.9927752554896448,0.8435037726514991,0.8435037726514991
regional_observed_ratio,Regional / observed species ratio,12,12,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,0.9434729208856649,0.9994269126146754,0.9802565304815668,0.9802565304815668
regional_observed_ratio,Regional / observed species ratio,12,12,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,0.7794808821072073,0.9845430477431892,0.7832288118995488,0.7832288118995488
regional_observed_ratio,Regional / observed species ratio,12,12,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,0.8764846822794722,0.9981817995873392,0.9435826321914111,0.9435826321914111
regional_observed_ratio,Regional / observed species ratio,12,12,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,0.8674866912900209,0.9962684002843044,0.9028536710958144,0.9028536710958144
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,0.9904048326036358,0.992341826396257,0.983239212224367,0.983239212224367
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,0.9088320866994789,0.9886060942457046,0.8937378554381581,0.8937378554381581
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,0.930241165401688,0.9987605946381685,0.983210563613497,0.983210563613497
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,0.9406603470367719,0.97663003228035,0.8938282712116707,0.8938282712116707
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,0.9041149528571827,0.9965846391470502,0.9409942752219461,0.9409942752219461
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,0.9247621366499432,0.9935250012671895,0.9166655653335443,0.9166655653335443
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,0.41754428053678927,0.31960056162308503,0.43482531724649126,0.43482531724649126
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,0.9787348082175681,0.937335894453036,0.8926277327200012,0.8926277327200012
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,0.9179267101485126,0.995549650237153,0.8964139955489447,0.8964139955489447
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,0.9445613428951702,0.9993889999457478,0.9827482586717842,0.9827482586717842
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,0.9164406048371586,0.9910379438034368,0.9009965913583107,0.9009965913583107
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,0.9077551588858805,0.9982663328292571,0.9437906065613022,0.9437906065613022
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,0.9031922534147223,0.9975032711298141,0.9134208434318416,0.9134208434318416
regional_observed_ratio,Regional / observed species ratio,12,12,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,1,1,1,1
