metric,baseline,target,delta,relative_delta_pct,world_id,replicate_id,scenario
gamma,202,199,-3,-1.4851485148514851,1,4,difficult_genera_to_genus
mean_occupancy,0.30096841800968416,0.304405237868173,0.0034368198584888154,1.1419204317903648,1,4,difficult_genera_to_genus
mean_bray_curtis,0.7271445074315729,0.7240920340505987,-0.003052473380974141,-0.41978909965999994,1,4,difficult_genera_to_genus
mean_jaccard,0.7942473439866862,0.7910957245308818,-0.003151619455804333,-0.39680579100018537,1,4,difficult_genera_to_genus
mean_sorensen,0.6606322233398516,0.6563172967465982,-0.0043149265932533876,-0.6531510938777872,1,4,difficult_genera_to_genus
alpha_q0,60.7956204379562,59.01459854014598,-1.78102189781022,-2.929523352143116,1,4,genus_level
alpha_q1,52.12739509551959,50.32267981498162,-1.8047152805379696,-3.462124430409313,1,4,genus_level
alpha_q2,45.822354394916665,44.00629856893387,-1.8160558259827937,-3.9632529798256266,1,4,genus_level
gamma,202,183,-19,-9.405940594059405,1,4,genus_level
mean_occupancy,0.30096841800968416,0.3224841450281201,0.02151572701843596,7.148832146814705,1,4,genus_level
mean_bray_curtis,0.7271445074315729,0.705986081513441,-0.021158425918131885,-2.9097965675169424,1,4,genus_level
mean_jaccard,0.7942473439866862,0.7711576556655281,-0.023089688321158097,-2.9071155850846817,1,4,genus_level
mean_sorensen,0.6606322233398516,0.6295584099660975,-0.031073813373754144,-4.703647850639087,1,4,genus_level
alpha_q0,60.7956204379562,24.18978102189781,-36.60583941605839,-60.211309881138185,1,4,family_level
alpha_q1,52.12739509551959,17.28084409481124,-34.846551000708345,-66.84882476259293,1,4,family_level
alpha_q2,45.822354394916665,13.844042535282048,-31.978311859634616,-69.78757918903912,1,4,family_level
gamma,202,39,-163,-80.6930693069307,1,4,family_level
mean_occupancy,0.30096841800968416,0.6202507954332772,0.31928237742359306,106.08501035923298,1,4,family_level
mean_bray_curtis,0.7271445074315729,0.3482996513265727,-0.3788448561050002,-52.10035312556507,1,4,family_level
mean_jaccard,0.7942473439866862,0.40531056627063633,-0.38893677771604984,-48.96922610578721,1,4,family_level
mean_sorensen,0.6606322233398516,0.25717376951802406,-0.40345845382182755,-61.0715674421886,1,4,family_level
alpha_q0,62.54014598540146,68.78832116788321,6.248175182481752,9.990662931839404,1,5,observed_congeneric_error
alpha_q1,53.34394001942856,55.15454151896829,1.8106014995397288,3.3942027883210053,1,5,observed_congeneric_error
alpha_q2,46.86099315588081,47.86119550409077,1.0002023482099602,2.1344027961226426,1,5,observed_congeneric_error
gamma,202,202,0,0,1,5,observed_congeneric_error
mean_occupancy,0.30960468309604683,0.3405362434053624,0.030931560309315598,9.9906629318394,1,5,observed_congeneric_error
mean_bray_curtis,0.7125443272235191,0.7086688824060293,-0.0038754448174898037,-0.543888242376549,1,5,observed_congeneric_error
mean_jaccard,0.7818823191521439,0.7486624615140675,-0.033219857638076444,-4.248703011227998,1,5,observed_congeneric_error
mean_sorensen,0.643669456513173,0.600396706169251,-0.04327275034392197,-6.722821769163189,1,5,observed_congeneric_error
alpha_q0,62.54014598540146,75.52554744525547,12.98540145985401,20.763305322128847,1,5,regional_congeneric_error
alpha_q1,53.34394001942856,56.940367223007435,3.5964272035788767,6.741960196920234,1,5,regional_congeneric_error
alpha_q2,46.86099315588081,48.72369280144601,1.8626996455652005,3.974947008419179,1,5,regional_congeneric_error
gamma,202,226,24,11.881188118811881,1,5,regional_congeneric_error
mean_occupancy,0.30960468309604683,0.3341838382533428,0.024579155157295973,7.938883518008973,1,5,regional_congeneric_error
mean_bray_curtis,0.7125443272235191,0.7089783040434681,-0.003566023180051059,-0.5004633457607232,1,5,regional_congeneric_error
mean_jaccard,0.7818823191521439,0.7526575392944639,-0.029224779857680017,-3.7377466073629506,1,5,regional_congeneric_error
mean_sorensen,0.643669456513173,0.6055350166589323,-0.0381344398542407,-5.924537737244685,1,5,regional_congeneric_error
alpha_q0,62.54014598540146,68.83211678832117,6.291970802919714,10.060690943043893,1,5,rare_weighted_error
alpha_q1,53.34394001942856,55.049229605600495,1.7052895861719364,3.19678221284526,1,5,rare_weighted_error
alpha_q2,46.86099315588081,47.718372655513605,0.8573794996327919,1.8296229804194732,1,5,rare_weighted_error
gamma,202,202,0,0,1,5,rare_weighted_error
mean_occupancy,0.30960468309604683,0.34075305340753054,0.03114837031148371,10.060690943043886,1,5,rare_weighted_error
mean_bray_curtis,0.7125443272235191,0.7081452332503655,-0.004399093973153634,-0.6173782886315331,1,5,rare_weighted_error
mean_jaccard,0.7818823191521439,0.7483982049936581,-0.033484114158485845,-4.282500491224215,1,5,rare_weighted_error
mean_sorensen,0.643669456513173,0.6000252684231842,-0.04364418808998882,-6.780528056498768,1,5,rare_weighted_error
alpha_q0,62.54014598540146,123.01459854014598,60.47445255474452,96.6970121381886,1,5,mixed_rtu_reporting
alpha_q1,53.34394001942856,86.7185297181135,33.37458969868494,62.56491306515695,1,5,mixed_rtu_reporting
alpha_q2,46.86099315588081,68.4116375974025,21.55064444152169,45.98845007367753,1,5,mixed_rtu_reporting
gamma,202,390,188,93.06930693069307,1,5,mixed_rtu_reporting
mean_occupancy,0.30960468309604683,0.31542204753883585,0.005817364442789019,1.8789652613181993,1,5,mixed_rtu_reporting
mean_bray_curtis,0.7125443272235191,0.7128955843109798,3.5125708746064355e-4,0.049296173450617785,1,5,mixed_rtu_reporting
mean_jaccard,0.7818823191521439,0.7742441718718345,-0.007638147280309426,-0.9768921861018761,1,5,mixed_rtu_reporting
mean_sorensen,0.643669456513173,0.6334320965853412,-0.010237359927831813,-1.5904684965616822,1,5,mixed_rtu_reporting
alpha_q0,123.08759124087591,62.518248175182485,-60.569343065693424,-49.20832592065468,1,5,drop_unresolved
alpha_q1,86.63432125330107,53.19962037052612,-33.43470088277495,-38.592904519928894,1,5,drop_unresolved
alpha_q2,68.29670660460488,46.67592363648716,-21.620782968117716,-31.657138452207505,1,5,drop_unresolved
gamma,390,202,-188,-48.205128205128204,1,5,drop_unresolved
mean_occupancy,0.3156092083099382,0.3094962780949628,-0.006112930214975443,-1.9368668765115218,1,5,drop_unresolved
mean_bray_curtis,0.7129195321898347,0.7136359364595958,7.164042697610506e-4,0.10048879816218698,1,5,drop_unresolved
mean_jaccard,0.774273735671062,0.7818838262247679,0.007610090553705984,0.9828682290392208,1,5,drop_unresolved
mean_sorensen,0.6334631994577506,0.6436737682188786,0.010210568761127914,1.6118645518584567,1,5,drop_unresolved
alpha_q0,62.54014598540146,62.54014598540146,0,0,1,5,rare_species_to_genus
alpha_q1,53.34394001942856,53.34394001942856,0,0,1,5,rare_species_to_genus
alpha_q2,46.86099315588081,46.86099315588081,0,0,1,5,rare_species_to_genus
gamma,202,202,0,0,1,5,rare_species_to_genus
mean_occupancy,0.30960468309604683,0.30960468309604683,0,0,1,5,rare_species_to_genus
mean_bray_curtis,0.7125443272235191,0.7125443272235191,0,0,1,5,rare_species_to_genus
mean_jaccard,0.7818823191521439,0.7818823191521439,0,0,1,5,rare_species_to_genus
mean_sorensen,0.643669456513173,0.643669456513173,0,0,1,5,rare_species_to_genus
alpha_q0,62.54014598540146,61.90510948905109,-0.6350364963503665,-1.0154061624649886,1,5,difficult_genera_to_genus
alpha_q1,53.34394001942856,52.68775299312053,-0.6561870263080252,-1.2301060365414203,1,5,difficult_genera_to_genus
alpha_q2,46.86099315588081,46.17591109859615,-0.6850820572846601,-1.4619452366401369,1,5,difficult_genera_to_genus
gamma,202,196,-6,-2.9702970297029703,1,5,difficult_genera_to_genus
mean_occupancy,0.30960468309604683,0.3158423953523015,0.0062377122562546905,2.0147344652146626,1,5,difficult_genera_to_genus
mean_bray_curtis,0.7125443272235191,0.7066889635939095,-0.005855363629609589,-0.8217542973677778,1,5,difficult_genera_to_genus
mean_jaccard,0.7818823191521439,0.7760050060342597,-0.0058773131178841975,-0.7516876867426069,1,5,difficult_genera_to_genus
mean_sorensen,0.643669456513173,0.6358105365507054,-0.00785891996246757,-1.2209558621967538,1,5,difficult_genera_to_genus
alpha_q0,62.54014598540146,60.99270072992701,-1.5474452554744502,-2.4743230625583528,1,5,genus_level
alpha_q1,53.34394001942856,51.75092756073219,-1.5930124586963714,-2.98630445766881,1,5,genus_level
alpha_q2,46.86099315588081,45.21596533308167,-1.6450278227991433,-3.5104416530973603,1,5,genus_level
gamma,202,188,-14,-6.930693069306931,1,5,genus_level
mean_occupancy,0.30960468309604683,0.32442925920173943,0.0148245761056926,4.788227347676669,1,5,genus_level
mean_bray_curtis,0.7125443272235191,0.6964854442723188,-0.016058882951200282,-2.2537380956739756,1,5,genus_level
mean_jaccard,0.7818823191521439,0.7654801643669273,-0.01640215478521656,-2.09777793709451,1,5,genus_level
mean_sorensen,0.643669456513173,0.621914357860439,-0.02175509865273395,-3.379855674771904,1,5,genus_level
alpha_q0,62.54014598540146,25.67153284671533,-36.86861313868613,-58.95191409897292,1,5,family_level
alpha_q1,53.34394001942856,18.464081645706756,-34.8798583737218,-65.38673064085275,1,5,family_level
alpha_q2,46.86099315588081,14.500569403945674,-32.36042375193514,-69.0562055402662,1,5,family_level
gamma,202,40,-162,-80.1980198019802,1,5,family_level
mean_occupancy,0.30960468309604683,0.6417883211678832,0.3321836380718364,107.29283380018673,1,5,family_level
mean_bray_curtis,0.7125443272235191,0.3419973212356957,-0.3705470059878234,-52.00336201281495,1,5,family_level
mean_jaccard,0.7818823191521439,0.3759542503253375,-0.4059280688268064,-51.91677300837112,1,5,family_level
mean_sorensen,0.643669456513173,0.23402461074848138,-0.4096448457646916,-63.64211345117757,1,5,family_level
alpha_q0,127.81308411214954,193.06542056074767,65.25233644859813,51.052939455981274,2,1,observed_congeneric_error
alpha_q1,114.31358584290432,132.1943309809881,17.880745138083782,15.641837325142117,2,1,observed_congeneric_error
alpha_q2,103.75447357034687,113.59503847318038,9.840564902833506,9.48447287543845,2,1,observed_congeneric_error
gamma,238,238,0,0,2,1,observed_congeneric_error
mean_occupancy,0.5370297651770989,0.8111992460535616,0.27416948087646276,51.05293945598128,2,1,observed_congeneric_error
mean_bray_curtis,0.5744197997220489,0.5369403303834903,-0.03747946933855861,-6.524752342571449,2,1,observed_congeneric_error
mean_jaccard,0.6126568423318709,0.2851490621905965,-0.3275077801412744,-53.45696930352184,2,1,observed_congeneric_error
mean_sorensen,0.4429302410303409,0.1670644372741504,-0.2758658037561905,-62.28199797658286,2,1,observed_congeneric_error
alpha_q0,127.81308411214954,395.9158878504673,268.1028037383178,209.76162620649313,2,1,regional_congeneric_error
alpha_q1,114.31358584290432,163.74269961048412,49.42911376757981,43.23992936019685,2,1,regional_congeneric_error
alpha_q2,103.75447357034687,124.16948449185031,20.415010921503438,19.67627054428819,2,1,regional_congeneric_error
gamma,238,884,646,271.42857142857144,2,1,regional_congeneric_error
mean_occupancy,0.5370297651770989,0.44786865141455573,-0.08916111376254315,-16.602639098251856,2,1,regional_congeneric_error
mean_bray_curtis,0.5744197997220489,0.5729558289897067,-0.001463970732342279,-0.2548607713471345,2,1,regional_congeneric_error
mean_jaccard,0.6126568423318709,0.635683036713469,0.023026194381598142,3.758416260227622,2,1,regional_congeneric_error
mean_sorensen,0.4429302410303409,0.46665159878726575,0.023721357756924855,5.355551633084347,2,1,regional_congeneric_error
alpha_q0,127.81308411214954,193.05607476635515,65.24299065420561,51.045627376425855,2,1,rare_weighted_error
alpha_q1,114.31358584290432,131.80283338486225,17.489247541957937,15.299360450465242,2,1,rare_weighted_error
alpha_q2,103.75447357034687,113.06889541732856,9.314421846981688,8.977368904162374,2,1,rare_weighted_error
gamma,238,238,0,0,2,1,rare_weighted_error
mean_occupancy,0.5370297651770989,0.8111599780098955,0.2741302128327966,51.04562737642584,2,1,rare_weighted_error
mean_bray_curtis,0.5744197997220489,0.5365045481799824,-0.03791525154206654,-6.600617102755342,2,1,rare_weighted_error
mean_jaccard,0.6126568423318709,0.2860393368132806,-0.3266175055185903,-53.31165555507898,2,1,rare_weighted_error
mean_sorensen,0.4429302410303409,0.16768260221939135,-0.27524763881094955,-62.14243538004328,2,1,rare_weighted_error
alpha_q0,127.81308411214954,198.53271028037383,70.7196261682243,55.33050599590523,2,1,mixed_rtu_reporting
alpha_q1,114.31358584290432,163.11864331847826,48.805057475573946,42.694013240599766,2,1,mixed_rtu_reporting
alpha_q2,103.75447357034687,141.80872104737983,38.05424747703296,36.67721127343168,2,1,mixed_rtu_reporting
gamma,238,331,93,39.075630252100844,2,1,mixed_rtu_reporting
mean_occupancy,0.5370297651770989,0.5997967077956913,0.06276694261859239,11.68779585204061,2,1,mixed_rtu_reporting
mean_bray_curtis,0.5744197997220489,0.538840328809483,-0.03557947091256597,-6.193984073979033,2,1,mixed_rtu_reporting
mean_jaccard,0.6126568423318709,0.5202890255052601,-0.09236781682661077,-15.0765992386609,2,1,mixed_rtu_reporting
mean_sorensen,0.4429302410303409,0.35256186369957093,-0.09036837733076997,-20.402394995779865,2,1,mixed_rtu_reporting
alpha_q0,198.54205607476635,127.78504672897196,-70.75700934579439,-35.638297872340424,2,1,drop_unresolved
alpha_q1,162.96193551329137,113.85632348315713,-49.10561203013424,-30.133179184122493,2,1,drop_unresolved
alpha_q2,141.6638747632453,103.08116546226721,-38.582709300978095,-27.23539036713429,2,1,drop_unresolved
gamma,331,238,-93,-28.09667673716012,2,1,drop_unresolved
mean_occupancy,0.5998249428240675,0.5369119610461006,-0.06291298177796689,-10.488557124977657,2,1,drop_unresolved
mean_bray_curtis,0.5391454905315483,0.5768866881802898,0.03774119764874151,7.000187947697037,2,1,drop_unresolved
mean_jaccard,0.5200993904892707,0.612757642794823,0.09265825230555236,17.815489500648404,2,1,drop_unresolved
mean_sorensen,0.3523817290041422,0.4430364421826972,0.090654713178555,25.726280824704553,2,1,drop_unresolved
alpha_q0,127.81308411214954,127.51401869158879,-0.29906542056075125,-0.2339865457736208,2,1,rare_species_to_genus
alpha_q1,114.31358584290432,114.05294041434729,-0.26064542855702655,-0.22800914400080063,2,1,rare_species_to_genus
alpha_q2,103.75447357034687,103.52817401831419,-0.22629955203268537,-0.21811064549351827,2,1,rare_species_to_genus
gamma,238,236,-2,-0.8403361344537815,2,1,rare_species_to_genus
mean_occupancy,0.5370297651770989,0.5403136385236813,0.003283873346582422,0.6114881445164373,2,1,rare_species_to_genus
mean_bray_curtis,0.5744197997220489,0.5732658967178894,-0.0011539030041595177,-0.20088148157808453,2,1,rare_species_to_genus
mean_jaccard,0.6126568423318709,0.6102629896616465,-0.0023938526702244056,-0.39073303435460144,2,1,rare_species_to_genus
mean_sorensen,0.4429302410303409,0.4404675853314324,-0.0024626556989085224,-0.5559917726953825,2,1,rare_species_to_genus
alpha_q0,127.81308411214954,119.06542056074767,-8.747663551401871,-6.844106463878328,2,1,difficult_genera_to_genus
alpha_q1,114.31358584290432,103.3792631076188,-10.93432273528552,-9.565199669540622,2,1,difficult_genera_to_genus
alpha_q2,103.75447357034687,90.17474529215197,-13.579728278194906,-13.088330373521366,2,1,difficult_genera_to_genus
gamma,238,214,-24,-10.084033613445378,2,1,difficult_genera_to_genus
mean_occupancy,0.5370297651770989,0.5563804699100358,0.019350704732936874,3.6032834654063355,2,1,difficult_genera_to_genus
mean_bray_curtis,0.5744197997220489,0.538741041264857,-0.03567875845719193,-6.211268914208079,2,1,difficult_genera_to_genus
mean_jaccard,0.6126568423318709,0.5825014407329944,-0.03015540159887653,-4.92207048306197,2,1,difficult_genera_to_genus
mean_sorensen,0.4429302410303409,0.41224094193608574,-0.030689299094255162,-6.928698077346435,2,1,difficult_genera_to_genus
alpha_q0,127.81308411214954,71.22429906542057,-56.58878504672897,-44.27464170810178,2,1,genus_level
alpha_q1,114.31358584290432,57.7430562719028,-56.570529571001515,-49.487144641533405,2,1,genus_level
alpha_q2,103.75447357034687,48.738427990857446,-55.01604557948943,-53.02522743001326,2,1,genus_level
gamma,238,93,-145,-60.924369747899156,2,1,genus_level
mean_occupancy,0.5370297651770989,0.7658526781228017,0.22882291294570278,42.60898143518037,2,1,genus_level
mean_bray_curtis,0.5744197997220489,0.36425277621789637,-0.21016702350415256,-36.58770529947757,2,1,genus_level
mean_jaccard,0.6126568423318709,0.3116393589480939,-0.301017483383777,-49.1331300958063,2,1,genus_level
mean_sorensen,0.4429302410303409,0.1855409908677696,-0.2573892501625713,-58.11056151050658,2,1,genus_level
alpha_q0,127.81308411214954,7.327102803738318,-120.48598130841123,-94.26732962854636,2,1,family_level
alpha_q1,114.31358584290432,1.7156050879524356,-112.59798075495188,-98.49921155451277,2,1,family_level
alpha_q2,103.75447357034687,1.2672902602613116,-102.48718331008557,-98.77856807841441,2,1,family_level
gamma,238,9,-229,-96.21848739495799,2,1,family_level
mean_occupancy,0.5370297651770989,0.8141225337487019,0.27709276857160303,51.59728315621851,2,1,family_level
mean_bray_curtis,0.5744197997220489,0.08430000459677461,-0.4901197951252743,-85.3243212302978,2,1,family_level
mean_jaccard,0.6126568423318709,0.20322799371908876,-0.40942884861278217,-66.82841361151372,2,1,family_level
mean_sorensen,0.4429302410303409,0.11812200293612432,-0.32480823809421655,-73.33169154100884,2,1,family_level
alpha_q0,126.76635514018692,192.02803738317758,65.26168224299066,51.481863757003836,2,2,observed_congeneric_error
alpha_q1,113.78636116058487,132.07997560376072,18.29361444317584,16.077159210108103,2,2,observed_congeneric_error
alpha_q2,103.64622427836981,113.84560307149127,10.199378793121454,9.840569556811138,2,2,observed_congeneric_error
gamma,238,238,0,0,2,2,observed_congeneric_error
