requested_mean_error,realised_mean_error,candidate_pool,rarity_exponent,difficulty_multiplier,n_eligible_source_species,n_moved_individuals,workflow,realised_unresolved_rate,world_id,replicate_id,scenario
0,0,observed,0,1,260,0,genus,NA,10,1,genus_level
0,0,observed,0,1,260,0,family,NA,10,1,family_level
0.1,0.0618573527011588,observed,0,1,245,758,species,0,10,2,observed_congeneric_error
0.1,0.0869920026113922,regional,0,1,316,1066,species,0,10,2,regional_congeneric_error
0.1,0.06414232087481639,observed,0.5,1,245,786,species,0,10,2,rare_weighted_error
0,0,observed,0,1,245,0,mixed_rtu,0.20066916925085687,10,2,mixed_rtu_reporting
0,0,observed,0,1,245,0,drop_unresolved,0.19389587073608616,10,2,drop_unresolved
0,0,observed,0,1,245,0,rare_to_genus,0.016484413252815407,10,2,rare_species_to_genus
0,0,observed,0,1,245,0,difficult_to_genus,0.17275991512975356,10,2,difficult_genera_to_genus
0,0,observed,0,1,245,0,genus,NA,10,2,genus_level
0,0,observed,0,1,245,0,family,NA,10,2,family_level
0.1,0.06926751592356688,observed,0,1,264,870,species,0,10,3,observed_congeneric_error
0.1,0.08972929936305732,regional,0,1,335,1127,species,0,10,3,regional_congeneric_error
0.1,0.07030254777070064,observed,0.5,1,264,883,species,0,10,3,rare_weighted_error
0,0,observed,0,1,264,0,mixed_rtu,0.20557324840764335,10,3,mixed_rtu_reporting
0,0,observed,0,1,264,0,drop_unresolved,0.2002388535031847,10,3,drop_unresolved
0,0,observed,0,1,264,0,rare_to_genus,0.014968152866242038,10,3,rare_species_to_genus
0,0,observed,0,1,264,0,difficult_to_genus,0.1699044585987261,10,3,difficult_genera_to_genus
0,0,observed,0,1,264,0,genus,NA,10,3,genus_level
0,0,observed,0,1,264,0,family,NA,10,3,family_level
0.1,0.06029723991507431,observed,0,1,239,710,species,0,10,4,observed_congeneric_error
0.1,0.09019108280254777,regional,0,1,313,1062,species,0,10,4,regional_congeneric_error
0.1,0.06360934182590233,observed,0.5,1,239,749,species,0,10,4,rare_weighted_error
0,0,observed,0,1,239,0,mixed_rtu,0.20628450106157115,10,4,mixed_rtu_reporting
0,0,observed,0,1,239,0,drop_unresolved,0.20509554140127384,10,4,drop_unresolved
0,0,observed,0,1,239,0,rare_to_genus,0.019278131634819534,10,4,rare_species_to_genus
0,0,observed,0,1,239,0,difficult_to_genus,0.12696390658174098,10,4,difficult_genera_to_genus
0,0,observed,0,1,239,0,genus,NA,10,4,genus_level
0,0,observed,0,1,239,0,family,NA,10,4,family_level
0.1,0.07466792423170636,observed,0,1,264,950,species,0,10,5,observed_congeneric_error
0.1,0.08496423799418376,regional,0,1,328,1081,species,0,10,5,regional_congeneric_error
0.1,0.06838009903324688,observed,0.5,1,264,870,species,0,10,5,rare_weighted_error
0,0,observed,0,1,264,0,mixed_rtu,0.20278236265031835,10,5,mixed_rtu_reporting
0,0,observed,0,1,264,0,drop_unresolved,0.200424428200896,10,5,drop_unresolved
0,0,observed,0,1,264,0,rare_to_genus,0.01894207341035919,10,5,rare_species_to_genus
0,0,observed,0,1,264,0,difficult_to_genus,0.15656684744164112,10,5,difficult_genera_to_genus
0,0,observed,0,1,264,0,genus,NA,10,5,genus_level
0,0,observed,0,1,264,0,family,NA,10,5,family_level
0.1,0.07633225534308212,observed,0,1,123,4343,species,0,11,1,observed_congeneric_error
0.1,0.09861853205849269,regional,0,1,168,5611,species,0,11,1,regional_congeneric_error
0.1,0.07613892013498312,observed,0.5,1,123,4332,species,0,11,1,rare_weighted_error
0,0,observed,0,1,123,0,mixed_rtu,0.20196498875140612,11,1,mixed_rtu_reporting
0,0,observed,0,1,123,0,drop_unresolved,0.19888920134983123,11,1,drop_unresolved
0,0,observed,0,1,123,0,rare_to_genus,0.0035503374578177726,11,1,rare_species_to_genus
0,0,observed,0,1,123,0,difficult_to_genus,0.2540073115860517,11,1,difficult_genera_to_genus
0,0,observed,0,1,123,0,genus,NA,11,1,genus_level
0,0,observed,0,1,123,0,family,NA,11,1,family_level
0.1,0.06498916847192135,observed,0,1,115,4290,species,0,11,2,observed_congeneric_error
0.1,0.09599915165654209,regional,0,1,168,6337,species,0,11,2,regional_congeneric_error
0.1,0.06574661798791111,observed,0.5,1,115,4340,species,0,11,2,rare_weighted_error
0,0,observed,0,1,115,0,mixed_rtu,0.19989092726969748,11,2,mixed_rtu_reporting
0,0,observed,0,1,115,0,drop_unresolved,0.19757313175076885,11,2,drop_unresolved
0,0,observed,0,1,115,0,rare_to_genus,0.0029692021026798566,11,2,rare_species_to_genus
0,0,observed,0,1,115,0,difficult_to_genus,0.24836769629304206,11,2,difficult_genera_to_genus
0,0,observed,0,1,115,0,genus,NA,11,2,genus_level
0,0,observed,0,1,115,0,family,NA,11,2,family_level
0.1,0.0722895219612778,observed,0,1,124,4768,species,0,11,3,observed_congeneric_error
0.1,0.09557742165350153,regional,0,1,172,6304,species,0,11,3,regional_congeneric_error
0.1,0.07303243021968858,observed,0.5,1,124,4817,species,0,11,3,rare_weighted_error
0,0,observed,0,1,124,0,mixed_rtu,0.20100974877571753,11,3,mixed_rtu_reporting
0,0,observed,0,1,124,0,drop_unresolved,0.1976135967372682,11,3,drop_unresolved
0,0,observed,0,1,124,0,rare_to_genus,0.003911639401428203,11,3,rare_species_to_genus
0,0,observed,0,1,124,0,difficult_to_genus,0.3253028488257501,11,3,difficult_genera_to_genus
0,0,observed,0,1,124,0,genus,NA,11,3,genus_level
0,0,observed,0,1,124,0,family,NA,11,3,family_level
0.1,0.05674867576304886,observed,0,1,113,3739,species,0,11,4,observed_congeneric_error
0.1,0.09458618543870566,regional,0,1,168,6232,species,0,11,4,regional_congeneric_error
0.1,0.055868380712431893,observed,0.5,1,113,3681,species,0,11,4,rare_weighted_error
0,0,observed,0,1,113,0,mixed_rtu,0.19894668143943417,11,4,mixed_rtu_reporting
0,0,observed,0,1,113,0,drop_unresolved,0.20002428400139638,11,4,drop_unresolved
0,0,observed,0,1,113,0,rare_to_genus,0.004720202771411659,11,4,rare_species_to_genus
0,0,observed,0,1,113,0,difficult_to_genus,0.22808748311503027,11,4,difficult_genera_to_genus
0,0,observed,0,1,113,0,genus,NA,11,4,genus_level
0,0,observed,0,1,113,0,family,NA,11,4,family_level
0.1,0.06262199089134678,observed,0,1,117,3850,species,0,11,5,observed_congeneric_error
0.1,0.09476252439817827,regional,0,1,172,5826,species,0,11,5,regional_congeneric_error
0.1,0.06343526350032531,observed,0.5,1,117,3900,species,0,11,5,rare_weighted_error
0,0,observed,0,1,117,0,mixed_rtu,0.2005042290175667,11,5,mixed_rtu_reporting
0,0,observed,0,1,117,0,drop_unresolved,0.20042290175666888,11,5,drop_unresolved
0,0,observed,0,1,117,0,rare_to_genus,0.003383214053350683,11,5,rare_species_to_genus
0,0,observed,0,1,117,0,difficult_to_genus,0.16676968119713728,11,5,difficult_genera_to_genus
0,0,observed,0,1,117,0,genus,NA,11,5,genus_level
0,0,observed,0,1,117,0,family,NA,11,5,family_level
0.1,0.04611900821900226,observed,0,1,79,10061,species,0,12,1,observed_congeneric_error
0.1,0.08242838741617121,regional,0,1,143,17982,species,0,12,1,regional_congeneric_error
0.1,0.0458806434016493,observed,0.5,1,79,10009,species,0,12,1,rare_weighted_error
0,0,observed,0,1,79,0,mixed_rtu,0.20081777468107243,12,1,mixed_rtu_reporting
0,0,observed,0,1,79,0,drop_unresolved,0.19855330891621936,12,1,drop_unresolved
0,0,observed,0,1,79,0,rare_to_genus,0.03571805109258181,12,1,rare_species_to_genus
0,0,observed,0,1,79,0,difficult_to_genus,0.06788813355764074,12,1,difficult_genera_to_genus
0,0,observed,0,1,79,0,genus,NA,12,1,genus_level
0,0,observed,0,1,79,0,family,NA,12,1,family_level
0.1,0.03963260851621897,observed,0,1,70,8643,species,0,12,2,observed_congeneric_error
0.1,0.08558405708049413,regional,0,1,147,18664,species,0,12,2,regional_congeneric_error
0.1,0.039192399049881234,observed,0.5,1,70,8547,species,0,12,2,rare_weighted_error
0,0,observed,0,1,70,0,mixed_rtu,0.20010271554214543,12,2,mixed_rtu_reporting
0,0,observed,0,1,70,0,drop_unresolved,0.20013939966434025,12,2,drop_unresolved
0,0,observed,0,1,70,0,rare_to_genus,0.0354139344638157,12,2,rare_species_to_genus
0,0,observed,0,1,70,0,difficult_to_genus,0.09464962077788681,12,2,difficult_genera_to_genus
0,0,observed,0,1,70,0,genus,NA,12,2,genus_level
0,0,observed,0,1,70,0,family,NA,12,2,family_level
0.1,0.04059692359044255,observed,0,1,77,8757,species,0,12,3,observed_congeneric_error
0.1,0.08061435472355892,regional,0,1,143,17389,species,0,12,3,regional_congeneric_error
0.1,0.040870444030300504,observed,0.5,1,77,8816,species,0,12,3,rare_weighted_error
0,0,observed,0,1,77,0,mixed_rtu,0.19931295374259406,12,3,mixed_rtu_reporting
0,0,observed,0,1,77,0,drop_unresolved,0.20030504482953648,12,3,drop_unresolved
0,0,observed,0,1,77,0,rare_to_genus,0.03203434304099098,12,3,rare_species_to_genus
0,0,observed,0,1,77,0,difficult_to_genus,0.08911666805744857,12,3,difficult_genera_to_genus
0,0,observed,0,1,77,0,genus,NA,12,3,genus_level
0,0,observed,0,1,77,0,family,NA,12,3,family_level
0.1,0.03929824243358139,observed,0,1,72,8671,species,0,12,4,observed_congeneric_error
0.1,0.07779882708048186,regional,0,1,140,17166,species,0,12,4,regional_congeneric_error
0.1,0.03862295260281175,observed,0.5,1,72,8522,species,0,12,4,rare_weighted_error
0,0,observed,0,1,72,0,mixed_rtu,0.1992331608096226,12,4,mixed_rtu_reporting
0,0,observed,0,1,72,0,drop_unresolved,0.19978608268448106,12,4,drop_unresolved
0,0,observed,0,1,72,0,rare_to_genus,0.03269037281437234,12,4,rare_species_to_genus
0,0,observed,0,1,72,0,difficult_to_genus,0.06385794439962655,12,4,difficult_genera_to_genus
0,0,observed,0,1,72,0,genus,NA,12,4,genus_level
0,0,observed,0,1,72,0,family,NA,12,4,family_level
0.1,0.04080766663488128,observed,0,1,77,8559,species,0,12,5,observed_congeneric_error
0.1,0.08600171641079432,regional,0,1,148,18038,species,0,12,5,regional_congeneric_error
0.1,0.04117478783255459,observed,0.5,1,77,8636,species,0,12,5,rare_weighted_error
0,0,observed,0,1,77,0,mixed_rtu,0.1988557261371221,12,5,mixed_rtu_reporting
0,0,observed,0,1,77,0,drop_unresolved,0.2002336225803376,12,5,drop_unresolved
0,0,observed,0,1,77,0,rare_to_genus,0.03290264136550014,12,5,rare_species_to_genus
0,0,observed,0,1,77,0,difficult_to_genus,0.08767998474301517,12,5,difficult_genera_to_genus
0,0,observed,0,1,77,0,genus,NA,12,5,genus_level
0,0,observed,0,1,77,0,family,NA,12,5,family_level
0.1,0.07874701403843212,observed,0,1,149,6692,species,0,13,1,observed_congeneric_error
0.1,0.0999282192490086,regional,0,1,188,8492,species,0,13,1,regional_congeneric_error
0.1,0.08153587272449135,observed,0.5,1,149,6929,species,0,13,1,rare_weighted_error
0,0,observed,0,1,149,0,mixed_rtu,0.20066838469775594,13,1,mixed_rtu_reporting
0,0,observed,0,1,149,0,drop_unresolved,0.19900919028959418,13,1,drop_unresolved
0,0,observed,0,1,149,0,rare_to_genus,0.03358397759499182,13,1,rare_species_to_genus
0,0,observed,0,1,149,0,difficult_to_genus,0.10803591391016816,13,1,difficult_genera_to_genus
0,0,observed,0,1,149,0,genus,NA,13,1,genus_level
0,0,observed,0,1,149,0,family,NA,13,1,family_level
0.1,0.07766036753481878,observed,0,1,146,6563,species,0,13,2,observed_congeneric_error
0.1,0.0967352589665006,regional,0,1,187,8175,species,0,13,2,regional_congeneric_error
0.1,0.0778496964820315,observed,0.5,1,146,6579,species,0,13,2,rare_weighted_error
0,0,observed,0,1,146,0,mixed_rtu,0.1978960820740986,13,2,mixed_rtu_reporting
0,0,observed,0,1,146,0,drop_unresolved,0.1988308937509614,13,2,drop_unresolved
0,0,observed,0,1,146,0,rare_to_genus,0.025725070702528725,13,2,rare_species_to_genus
0,0,observed,0,1,146,0,difficult_to_genus,0.10557455418949462,13,2,difficult_genera_to_genus
0,0,observed,0,1,146,0,genus,NA,13,2,genus_level
0,0,observed,0,1,146,0,family,NA,13,2,family_level
0.1,0.07663265186847612,observed,0,1,145,6556,species,0,13,3,observed_congeneric_error
0.1,0.10055989994272423,regional,0,1,187,8603,species,0,13,3,regional_congeneric_error
0.1,0.07704176456148963,observed,0.5,1,145,6591,species,0,13,3,rare_weighted_error
0,0,observed,0,1,145,0,mixed_rtu,0.20291989573470792,13,3,mixed_rtu_reporting
0,0,observed,0,1,145,0,drop_unresolved,0.20012624048812988,13,3,drop_unresolved
0,0,observed,0,1,145,0,rare_to_genus,0.03443559981765263,13,3,rare_species_to_genus
0,0,observed,0,1,145,0,difficult_to_genus,0.13709950789587497,13,3,difficult_genera_to_genus
0,0,observed,0,1,145,0,genus,NA,13,3,genus_level
0,0,observed,0,1,145,0,family,NA,13,3,family_level
0.1,0.07625280386502009,observed,0,1,147,6187,species,0,13,4,observed_congeneric_error
0.1,0.09886859424683872,regional,0,1,188,8022,species,0,13,4,regional_congeneric_error
0.1,0.07526682935246123,observed,0.5,1,147,6107,species,0,13,4,rare_weighted_error
0,0,observed,0,1,147,0,mixed_rtu,0.20205082698612242,13,4,mixed_rtu_reporting
0,0,observed,0,1,147,0,drop_unresolved,0.19873548768764326,13,4,drop_unresolved
0,0,observed,0,1,147,0,rare_to_genus,0.029764105597870294,13,4,rare_species_to_genus
0,0,observed,0,1,147,0,difficult_to_genus,0.12245803445980921,13,4,difficult_genera_to_genus
0,0,observed,0,1,147,0,genus,NA,13,4,genus_level
0,0,observed,0,1,147,0,family,NA,13,4,family_level
0.1,0.0839380633233187,observed,0,1,151,7264,species,0,13,5,observed_congeneric_error
0.1,0.09956089669516986,regional,0,1,188,8616,species,0,13,5,regional_congeneric_error
0.1,0.0848740466836145,observed,0.5,1,151,7345,species,0,13,5,rare_weighted_error
0,0,observed,0,1,151,0,mixed_rtu,0.2017217471689392,13,5,mixed_rtu_reporting
0,0,observed,0,1,151,0,drop_unresolved,0.20071643170788078,13,5,drop_unresolved
0,0,observed,0,1,151,0,rare_to_genus,0.02417379246591172,13,5,rare_species_to_genus
0,0,observed,0,1,151,0,difficult_to_genus,0.13585625144441876,13,5,difficult_genera_to_genus
0,0,observed,0,1,151,0,genus,NA,13,5,genus_level
0,0,observed,0,1,151,0,family,NA,13,5,family_level
0.1,0.029193020719738276,observed,0,1,19,2677,species,0,14,1,observed_congeneric_error
0.1,0.09865866957470011,regional,0,1,70,9047,species,0,14,1,regional_congeneric_error
0.1,0.02917121046892039,observed,0.5,1,19,2675,species,0,14,1,rare_weighted_error
0,0,observed,0,1,19,0,mixed_rtu,0.19737186477644497,14,1,mixed_rtu_reporting
0,0,observed,0,1,19,0,drop_unresolved,0.20121046892039263,14,1,drop_unresolved
0,0,observed,0,1,19,0,rare_to_genus,0.02520174482006543,14,1,rare_species_to_genus
0,0,observed,0,1,19,0,difficult_to_genus,0.28895310796074153,14,1,difficult_genera_to_genus
0,0,observed,0,1,19,0,genus,NA,14,1,genus_level
0,0,observed,0,1,19,0,family,NA,14,1,family_level
0.1,0.017501885725061287,observed,0,1,17,1485,species,0,14,2,observed_congeneric_error
0.1,0.09184659626626437,regional,0,1,67,7793,species,0,14,2,regional_congeneric_error
0.1,0.01692438242504243,observed,0.5,1,17,1436,species,0,14,2,rare_weighted_error
