varied_parameter,factor_label,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,response,low_factor_value,high_factor_value,low_response,high_response,high_minus_low
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,delta_alpha_med,1.5,8,8.08950086058519,9.222797927461134,1.1332970668759437
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,delta_gamma_med,1.5,8,53.246753246753244,67.94871794871794,14.701964701964698
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,delta_occupancy_med,1.5,8,-30.140190056317962,-34.623630061509495,-4.483440005191532
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,effect_alpha_q0,1.5,8,8.08950086058519,9.222797927461134,1.1332970668759437
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,effect_alpha_q1,1.5,8,3.1506473674591158,3.531503328283148,0.3808559608240323
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,effect_alpha_q2,1.5,8,1.664431396150544,1.9676128980572494,0.30318150190670545
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,effect_gamma,1.5,8,53.246753246753244,67.94871794871794,14.701964701964698
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,effect_mean_bray_curtis,1.5,8,0.12477174800064296,0.15596172453021495,0.03118997652957199
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,effect_mean_jaccard,1.5,8,1.5436496565479323,1.626396392557723,0.08274673600979066
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,effect_mean_occupancy,1.5,8,-30.140190056317962,-34.623630061509495,-4.483440005191532
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,effect_mean_sorensen,1.5,8,2.483733341496066,2.6789215710442584,0.19518822954819237
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,delta_alpha_med,1.5,8,107.2639225181598,112.33595800524934,5.072035487089536
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,delta_gamma_med,1.5,8,163.63636363636363,187.17948717948718,23.543123543123556
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,delta_occupancy_med,1.5,8,-23.903100911207027,-26.06158605174354,-2.158485140536513
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,effect_alpha_q0,1.5,8,107.2639225181598,112.33595800524934,5.072035487089536
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,effect_alpha_q1,1.5,8,64.64465350351381,69.13127035603621,4.486616852522403
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,effect_alpha_q2,1.5,8,40.63690750164778,42.329293855377,1.6923863537292263
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,effect_gamma,1.5,8,163.63636363636363,187.17948717948718,23.543123543123556
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,effect_mean_bray_curtis,1.5,8,-0.3089119873170798,0.03388599347506501,0.3427979807921448
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,effect_mean_jaccard,1.5,8,2.986161647425397,3.7023602982012496,0.7161986507758527
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,effect_mean_occupancy,1.5,8,-23.903100911207027,-26.06158605174354,-2.158485140536513
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,effect_mean_sorensen,1.5,8,4.8821136410353425,6.296561286918166,1.4144476458828237
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,delta_alpha_med,1.5,8,23.08313155770783,23.81363244176014,0.7305008840523115
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,delta_gamma_med,1.5,8,103.8961038961039,106.41025641025641,2.5141525141525136
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,delta_occupancy_med,1.5,8,-39.909686478732375,-40.19645825262132,-0.2867717738889439
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,effect_alpha_q0,1.5,8,23.08313155770783,23.81363244176014,0.7305008840523115
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,effect_alpha_q1,1.5,8,9.83563699561191,9.874311077076857,0.03867408146494711
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,effect_alpha_q2,1.5,8,5.551095605413488,5.4576835213989225,-0.0934120840145658
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,effect_gamma,1.5,8,103.8961038961039,106.41025641025641,2.5141525141525136
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,effect_mean_bray_curtis,1.5,8,0.2639655796947476,0.2707626000371936,0.006797020342446003
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,effect_mean_jaccard,1.5,8,2.8363392941235386,3.3317563433830855,0.4954170492595469
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,effect_mean_occupancy,1.5,8,-39.909686478732375,-40.19645825262132,-0.2867717738889439
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,effect_mean_sorensen,1.5,8,4.631976016944196,5.573502534828162,0.9415265178839656
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,delta_alpha_med,1.5,8,37.521514629948356,38.9326334208224,1.411118790874042
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,delta_gamma_med,1.5,8,126.92307692307692,138.46153846153845,11.538461538461533
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,delta_occupancy_med,1.5,8,-39.397298637649875,-41.737927920300294,-2.3406292826504185
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,effect_alpha_q0,1.5,8,37.521514629948356,38.9326334208224,1.411118790874042
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,effect_alpha_q1,1.5,8,16.5752882276857,17.08533247108777,0.5100442434020707
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,effect_alpha_q2,1.5,8,9.714755060023776,9.636983859035336,-0.07777120098844037
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,effect_gamma,1.5,8,126.92307692307692,138.46153846153845,11.538461538461533
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,effect_mean_bray_curtis,1.5,8,0.32515666357569895,0.3875780936292384,0.06242143005353945
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,effect_mean_jaccard,1.5,8,3.482805256758609,3.7952301541087823,0.3124248973501733
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,effect_mean_occupancy,1.5,8,-39.397298637649875,-41.737927920300294,-2.3406292826504185
mean_genera_per_family,Mean genera per family,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,effect_mean_sorensen,1.5,8,5.726896776064928,6.346324747613048,0.6194279715481201
mean_genera_per_family,Mean genera per family,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,delta_alpha_med,1.5,8,67.39305891848267,72.1243523316062,4.731293413123538
mean_genera_per_family,Mean genera per family,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,delta_gamma_med,1.5,8,155.84415584415584,183.33333333333334,27.489177489177507
mean_genera_per_family,Mean genera per family,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,delta_occupancy_med,1.5,8,-36.24067596017985,-38.36652771344759,-2.125851753267739
mean_genera_per_family,Mean genera per family,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,effect_alpha_q0,1.5,8,67.39305891848267,72.1243523316062,4.731293413123538
mean_genera_per_family,Mean genera per family,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,effect_alpha_q1,1.5,8,32.8721386453436,35.377155258673035,2.5050166133294383
